;Identifier;Portfolio;AssetClass;AssetID;Nominal;TVPercent;TV;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;NetExposure;LiquidityScore;ISIN;Market;Variable;Type;Unit;T0;Day 10;shock_std;Comment;Effect;Method
4352;IT0005596470;300661;Bond;REPUBLIC OF ITALY (EUR 4.050, 30-Oct-2037);10000000.0;1.380389872;8985706.102687327;9.639151407;9.639151407;116627.6832;-8661.458162260704;-8661.458162260704;0.0;0.0;0.0;;10252974.88;10.0;IT0005596470;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;43307.290811303574;RateDelta1bp × shock_bps
4353;IT0005596470;300661;Bond;REPUBLIC OF ITALY (EUR 4.050, 30-Oct-2037);10000000.0;1.380389872;8985706.102687327;9.639151407;9.639151407;116627.6832;-8661.458162260704;-8661.458162260704;0.0;0.0;0.0;;10252974.88;10.0;IT0005596470;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;60630.20713582492;SpreadDelta1bp × shock_bps
4354;IT0005607970;300661;Bond;REPUBLIC OF ITALY (EUR 3.850, 1-Feb-2035);20000000.0;2.729066432;18153624.626804143;8.089143369;8.089143369;156578.2178;-14684.727227322785;-14684.727227322785;0.0;0.0;0.0;;20270396.17;10.0;IT0005607970;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;73423.63613661402;RateDelta1bp × shock_bps
4355;IT0005607970;300661;Bond;REPUBLIC OF ITALY (EUR 3.850, 1-Feb-2035);20000000.0;2.729066432;18153624.626804143;8.089143369;8.089143369;156578.2178;-14684.727227322785;-14684.727227322785;0.0;0.0;0.0;;20270396.17;10.0;IT0005607970;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;102793.09059125949;SpreadDelta1bp × shock_bps
4356;IT0005611055;300661;Bond;REPUBLIC OF ITALY (EUR 3.000, 1-Oct-2029);10000000.0;1.375812608;9666761.74432954;4.12623753;4.12623753;20388.65012;-3988.735510302081;-3988.735510302081;0.0;0.0;0.0;;10218976.82;10.0;IT0005611055;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;19943.67755151043;RateDelta1bp × shock_bps
4357;IT0005611055;300661;Bond;REPUBLIC OF ITALY (EUR 3.000, 1-Oct-2029);10000000.0;1.375812608;9666761.74432954;4.12623753;4.12623753;20388.65012;-3988.735510302081;-3988.735510302081;0.0;0.0;0.0;;10218976.82;10.0;IT0005611055;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;27921.148572114565;SpreadDelta1bp × shock_bps
4358;IT0005611741;300661;Bond;REPUBLIC OF ITALY (EUR 4.300, 1-Oct-2054);5000000.0;0.661914969;3938925.2902661907;16.00473384;16.00473384;183439.3985;-6304.145088635512;-6304.145088635512;0.0;0.0;0.0;;4916435.341;10.0;IT0005611741;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;31520.725443177602;RateDelta1bp × shock_bps
4359;IT0005611741;300661;Bond;REPUBLIC OF ITALY (EUR 4.300, 1-Oct-2054);5000000.0;0.661914969;3938925.2902661907;16.00473384;16.00473384;183439.3985;-6304.145088635512;-6304.145088635512;0.0;0.0;0.0;;4916435.341;10.0;IT0005611741;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;44129.01562044858;SpreadDelta1bp × shock_bps
4360;IT0005619546;300661;Bond;REPUBLIC OF ITALY (EUR 3.150, 15-Nov-2031);10000000.0;1.350644526;9265844.982789766;5.865126115;5.865126115;39943.59847;-5434.534938610198;-5434.534938610198;0.0;0.0;0.0;;10032038.54;10.0;IT0005619546;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;27172.674693051023;RateDelta1bp × shock_bps
4361;IT0005619546;300661;Bond;REPUBLIC OF ITALY (EUR 3.150, 15-Nov-2031);10000000.0;1.350644526;9265844.982789766;5.865126115;5.865126115;39943.59847;-5434.534938610198;-5434.534938610198;0.0;0.0;0.0;;10032038.54;10.0;IT0005619546;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;38041.74457027139;SpreadDelta1bp × shock_bps
4362;IT0005631608;300661;Bond;REPUBLIC OF ITALY (EUR 4.100, 30-Apr-2046);10000000.0;1.315200944;8078881.949808852;13.76883731;13.76883731;244309.2697;-11123.681121361367;-11123.681121361367;0.0;0.0;0.0;;9768778.022;9.0;IT0005631608;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;55618.405606806904;RateDelta1bp × shock_bps
4363;IT0005631608;300661;Bond;REPUBLIC OF ITALY (EUR 4.100, 30-Apr-2046);10000000.0;1.315200944;8078881.949808852;13.76883731;13.76883731;244309.2697;-11123.681121361367;-11123.681121361367;0.0;0.0;0.0;;9768778.022;9.0;IT0005631608;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;77865.76784952957;SpreadDelta1bp × shock_bps
4364;LU1717592346;300661;Fund Unit;GROUPAMA GLOBAL INFLATION SHORT DURATION - IC;10330896.2;2.047641893;14339093.914476;1.07422244;1.035547903;-33765.51714;-1540.3376452197558;-1484.8818634055685;0.0;5772.145822;4485.182269;;19190517.87;;LU1717592346;Fund Unit;Bond funds;relative;%;0.0;0.5515485787017438;0.005515485787017438;;79087.06868400061;TV × shock_dec (Fund Unit)
4365;NL0000102317;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 5.500, 15-Jan-2028);10000000.0;1.481235296;10749933.380133327;2.591584856;2.591584856;10414.87574;-2785.9364550962423;-2785.9364550962423;0.0;0.0;0.0;;11002013.7;10.0;NL0000102317;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;13929.68227548123;RateDelta1bp × shock_bps
4366;NL0000102317;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 5.500, 15-Jan-2028);10000000.0;1.481235296;10749933.380133327;2.591584856;2.591584856;10414.87574;-2785.9364550962423;-2785.9364550962423;0.0;0.0;0.0;;11002013.7;10.0;NL0000102317;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;8357.809365288726;SpreadDelta1bp × shock_bps
4367;NL0013552060;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 0.500, 15-Jan-2040);15000000.0;1.398152836;9154977.84735082;13.71320926;13.71320926;215044.3088;-12554.412699138613;-12554.412699138613;0.0;0.0;0.0;;10384910.96;10.0;NL0013552060;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;62772.06349569314;RateDelta1bp × shock_bps
4368;NL0013552060;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 0.500, 15-Jan-2040);15000000.0;1.398152836;9154977.84735082;13.71320926;13.71320926;215044.3088;-12554.412699138613;-12554.412699138613;0.0;0.0;0.0;;10384910.96;10.0;NL0013552060;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;37663.23809741583;SpreadDelta1bp × shock_bps
4369;NL0015001DQ7;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 2.500, 15-Jan-2030);5000000.0;0.67897966;4845595.65544631;4.449302561;4.449302561;12492.62049;-2155.9521159347737;-2155.9521159347737;0.0;0.0;0.0;;5043184.932;10.0;NL0015001DQ7;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;10779.760579673883;RateDelta1bp × shock_bps
4370;NL0015001DQ7;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 2.500, 15-Jan-2030);5000000.0;0.67897966;4845595.65544631;4.449302561;4.449302561;12492.62049;-2155.9521159347737;-2155.9521159347737;0.0;0.0;0.0;;5043184.932;10.0;NL0015001DQ7;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;6467.85634780432;SpreadDelta1bp × shock_bps
4371;NL0015001RG8;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 3.250, 15-Jan-2044);15000000.0;2.051037705;13418156.007991618;13.84448201;13.84448201;366581.5202;-18576.741946001337;-18576.741946001337;0.0;0.0;0.0;;15234274.38;10.0;NL0015001RG8;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;92883.7097300068;RateDelta1bp × shock_bps
4372;NL0015001RG8;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 3.250, 15-Jan-2044);15000000.0;2.051037705;13418156.007991618;13.84448201;13.84448201;366581.5202;-18576.741946001337;-18576.741946001337;0.0;0.0;0.0;;15234274.38;10.0;NL0015001RG8;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;55730.225838004;SpreadDelta1bp × shock_bps
4373;NL0015001XZ6;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 2.500, 15-Jul-2034);10000000.0;1.328882258;9178946.092268845;8.009685126;8.009685126;76314.89843;-7352.04679876016;-7352.04679876016;0.0;0.0;0.0;;9870397.26;10.0;NL0015001XZ6;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;36760.233993800844;RateDelta1bp × shock_bps
4374;NL0015001XZ6;300661;Bond;GOVERNMENT OF NETHERLANDS (EUR 2.500, 15-Jul-2034);10000000.0;1.328882258;9178946.092268845;8.009685126;8.009685126;76314.89843;-7352.04679876016;-7352.04679876016;0.0;0.0;0.0;;9870397.26;10.0;NL0015001XZ6;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;22056.140396280476;SpreadDelta1bp × shock_bps
4375;UBM25 Cmdty;300661;Bond Future;Euro Buxl-30y (Jun 25);-13000000.0;0.0;0.0;0.0;0.0;-799068.5492;31657.30644;31657.30644;0.0;0.0;0.0;;-15503800.0;;;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;-158286.5322000002;RateDelta1bp × shock_bps
4376;UBM25 Cmdty;300661;Bond Future;Euro Buxl-30y (Jun 25);-13000000.0;0.0;0.0;0.0;0.0;-799068.5492;31657.30644;31657.30644;0.0;0.0;0.0;;-15503800.0;;;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;-94971.91931999999;SpreadDelta1bp × shock_bps
4377;XS1909186451;300661;Bond;ING GROEP NV (EUR 2.500, 15-Nov-2030);2000000.0;0.25996174;1790933.3891737945;5.091656629;5.091656629;6177.71214;-911.8817863084188;-911.8817863084188;0.0;0.0;0.0;;1930890.137;8.0;XS1909186451;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4559.4089315421;RateDelta1bp × shock_bps
4378;XS1909186451;300661;Bond;ING GROEP NV (EUR 2.500, 15-Nov-2030);2000000.0;0.25996174;1790933.3891737945;5.091656629;5.091656629;6177.71214;-911.8817863084188;-911.8817863084188;0.0;0.0;0.0;;1930890.137;8.0;XS1909186451;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;7295.05429046735;SpreadDelta1bp × shock_bps
4379;XS2001183164;300661;Bond;VESTEDA FINANCE BV (EUR 1.500, 24-May-2027);2000000.0;0.265205902;1912674.641269479;2.043480043;2.043480043;-158.0840771;-390.85124581863647;-390.85124581863647;0.0;0.0;0.0;;1969841.644;5.0;XS2001183164;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1954.2562290931849;RateDelta1bp × shock_bps
4380;XS2001183164;300661;Bond;VESTEDA FINANCE BV (EUR 1.500, 24-May-2027);2000000.0;0.265205902;1912674.641269479;2.043480043;2.043480043;-158.0840771;-390.85124581863647;-390.85124581863647;0.0;0.0;0.0;;1969841.644;5.0;XS2001183164;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3126.8099665490918;SpreadDelta1bp × shock_bps
4381;XS2201857534;300661;Bond;ASSICURAZIONI GENERALI SPA (EUR 2.429, 14-Jul-2031);2000000.0;0.254713041;1627146.7116752404;5.516411621;5.516411621;-6912.654247;-897.6011029357232;-897.6011029357232;0.0;0.0;0.0;;1891904.932;5.0;XS2201857534;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4488.005514678622;RateDelta1bp × shock_bps
4382;XS2201857534;300661;Bond;ASSICURAZIONI GENERALI SPA (EUR 2.429, 14-Jul-2031);2000000.0;0.254713041;1627146.7116752404;5.516411621;5.516411621;-6912.654247;-897.6011029357232;-897.6011029357232;0.0;0.0;0.0;;1891904.932;5.0;XS2201857534;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;17054.42095577877;SpreadDelta1bp × shock_bps
4383;XS2297549391;300661;Bond;CAIXABANK (EUR 0.500, 9-Feb-2029);1000000.0;0.125469296;894992.1098192317;2.7633812;2.7633812;963.8336917;-247.32043704228002;-247.32043704228002;0.0;0.0;0.0;;931934.9315;7.0;XS2297549391;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1236.6021852114015;RateDelta1bp × shock_bps
4384;XS2297549391;300661;Bond;CAIXABANK (EUR 0.500, 9-Feb-2029);1000000.0;0.125469296;894992.1098192317;2.7633812;2.7633812;963.8336917;-247.32043704228002;-247.32043704228002;0.0;0.0;0.0;;931934.9315;7.0;XS2297549391;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;1978.5634963382402;SpreadDelta1bp × shock_bps
4385;XS2311407352;300661;Bond;BANK OF IRELAND GROUP PLC (EUR 0.375, 10-May-2027);2000000.0;0.263045908;1923457.2396979954;1.075345736;1.075345736;430.9570589;-206.83815410875695;-206.83815410875695;0.0;0.0;0.0;;1953798.082;6.0;XS2311407352;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1034.1907705437861;RateDelta1bp × shock_bps
4386;XS2311407352;300661;Bond;BANK OF IRELAND GROUP PLC (EUR 0.375, 10-May-2027);2000000.0;0.263045908;1923457.2396979954;1.075345736;1.075345736;430.9570589;-206.83815410875695;-206.83815410875695;0.0;0.0;0.0;;1953798.082;6.0;XS2311407352;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;1654.7052328700556;SpreadDelta1bp × shock_bps
4387;XS2314312179;300661;Bond;AXA SA (EUR 1.375, 7-Oct-2041);2000000.0;0.234353822;1472631.9912777403;5.98837126;5.98837126;7450.198734;-881.8667093124191;-881.8667093124191;0.0;0.0;0.0;;1740684.932;7.0;XS2314312179;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4409.333546562101;RateDelta1bp × shock_bps
4388;XS2314312179;300661;Bond;AXA SA (EUR 1.375, 7-Oct-2041);2000000.0;0.234353822;1472631.9912777403;5.98837126;5.98837126;7450.198734;-881.8667093124191;-881.8667093124191;0.0;0.0;0.0;;1740684.932;7.0;XS2314312179;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;16755.467476935988;SpreadDelta1bp × shock_bps
4389;XS2325328313;300661;Bond;UNI STOREBRAND LIFE (EUR 1.875, 30-Sep-2051);2000000.0;0.237452228;1516509.7329532048;5.413793084;5.413793084;6295.309056;-821.0069904080747;-821.0069904080747;0.0;0.0;0.0;;1763698.63;5.0;XS2325328313;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4105.034952040379;RateDelta1bp × shock_bps
4390;XS2325328313;300661;Bond;UNI STOREBRAND LIFE (EUR 1.875, 30-Sep-2051);2000000.0;0.237452228;1516509.7329532048;5.413793084;5.413793084;6295.309056;-821.0069904080747;-821.0069904080747;0.0;0.0;0.0;;1763698.63;5.0;XS2325328313;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;15599.132817753441;SpreadDelta1bp × shock_bps
4391;XS2340236327;300661;Bond;BANK OF IRELAND GROUP PLC (EUR 1.375, 11-Aug-2031);2000000.0;0.265561039;1903933.1291237122;1.310232137;1.310232137;591.8585511;-249.45943724768586;-249.45943724768586;0.0;0.0;0.0;;1972479.452;6.0;XS2340236327;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1247.2971862384309;RateDelta1bp × shock_bps
4392;XS2340236327;300661;Bond;BANK OF IRELAND GROUP PLC (EUR 1.375, 11-Aug-2031);2000000.0;0.265561039;1903933.1291237122;1.310232137;1.310232137;591.8585511;-249.45943724768586;-249.45943724768586;0.0;0.0;0.0;;1972479.452;6.0;XS2340236327;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;4739.7293077060385;SpreadDelta1bp × shock_bps
4393;XS2353366268;300661;Bond;BANCO DE SABADELL SA (EUR 0.875, 16-Jun-2028);2000000.0;0.259344862;1867561.7499140564;2.121607075;2.121607075;1272.088939;-396.22322216170426;-396.22322216170426;0.0;0.0;0.0;;1926308.219;6.0;XS2353366268;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1981.1161108085237;RateDelta1bp × shock_bps
4394;XS2353366268;300661;Bond;BANCO DE SABADELL SA (EUR 0.875, 16-Jun-2028);2000000.0;0.259344862;1867561.7499140564;2.121607075;2.121607075;1272.088939;-396.22322216170426;-396.22322216170426;0.0;0.0;0.0;;1926308.219;6.0;XS2353366268;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3169.785777293634;SpreadDelta1bp × shock_bps
4395;XS2356569736;300661;Bond;BAYERISCHE LANDESBANK GIROZENTRALE (EUR 1.000, 23-Sep-2031);2000000.0;0.261572763;1869438.6586366144;1.424075171;1.424075171;663.4910088;-266.2221177471947;-266.2221177471947;0.0;0.0;0.0;;1942856.164;4.0;XS2356569736;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1331.1105887359752;RateDelta1bp × shock_bps
4396;XS2356569736;300661;Bond;BAYERISCHE LANDESBANK GIROZENTRALE (EUR 1.000, 23-Sep-2031);2000000.0;0.261572763;1869438.6586366144;1.424075171;1.424075171;663.4910088;-266.2221177471947;-266.2221177471947;0.0;0.0;0.0;;1942856.164;4.0;XS2356569736;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;5058.220237196707;SpreadDelta1bp × shock_bps
4397;XS2357417257;300661;Bond;BANCO SANTANDER SA (EUR 0.625, 24-Jun-2029);2000000.0;0.250362252;1776947.7106333324;3.097655521;3.097655521;2358.957676;-550.4371886371653;-550.4371886371653;0.0;0.0;0.0;;1859589.041;7.0;XS2357417257;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2752.1859431858297;RateDelta1bp × shock_bps
4398;XS2357417257;300661;Bond;BANCO SANTANDER SA (EUR 0.625, 24-Jun-2029);2000000.0;0.250362252;1776947.7106333324;3.097655521;3.097655521;2358.957676;-550.4371886371653;-550.4371886371653;0.0;0.0;0.0;;1859589.041;7.0;XS2357417257;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4403.497509097322;SpreadDelta1bp × shock_bps
4399;XS2360310044;300661;Bond;UNICREDIT SPA (EUR 0.800, 5-Jul-2029);2000000.0;0.251668562;1785797.391690293;3.115572553;3.115572553;2399.380186;-556.3781338769268;-556.3781338769268;0.0;0.0;0.0;;1869291.781;7.0;XS2360310044;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2781.8906693846375;RateDelta1bp × shock_bps
4400;XS2360310044;300661;Bond;UNICREDIT SPA (EUR 0.800, 5-Jul-2029);2000000.0;0.251668562;1785797.391690293;3.115572553;3.115572553;2399.380186;-556.3781338769268;-556.3781338769268;0.0;0.0;0.0;;1869291.781;7.0;XS2360310044;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4451.025071015414;SpreadDelta1bp × shock_bps
4401;XS2498154207;300661;Bond;KREDIT FUER WIEDERAUFBAU (EUR 2.000, 15-Nov-2029);5000000.0;0.663190609;4738225.0617047725;4.323652803;4.323652803;11544.70253;-2048.644006928469;-2048.644006928469;0.0;0.0;0.0;;4925910.274;9.0;XS2498154207;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;10243.220034642358;RateDelta1bp × shock_bps
4402;XS2498154207;300661;Bond;KREDIT FUER WIEDERAUFBAU (EUR 2.000, 15-Nov-2029);5000000.0;0.663190609;4738225.0617047725;4.323652803;4.323652803;11544.70253;-2048.644006928469;-2048.644006928469;0.0;0.0;0.0;;4925910.274;9.0;XS2498154207;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;6145.932020785406;SpreadDelta1bp × shock_bps
4403;XS2524746687;300661;Bond;ING GROEP NV (EUR 4.125, 24-Aug-2033);2000000.0;0.28030613;1717863.5136615469;6.844867787;6.844867787;12250.74859;-1175.8548627124558;-1175.8548627124558;0.0;0.0;0.0;;2082000.0;7.0;XS2524746687;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;5879.274313562286;RateDelta1bp × shock_bps
4404;XS2524746687;300661;Bond;ING GROEP NV (EUR 4.125, 24-Aug-2033);2000000.0;0.28030613;1717863.5136615469;6.844867787;6.844867787;12250.74859;-1175.8548627124558;-1175.8548627124558;0.0;0.0;0.0;;2082000.0;7.0;XS2524746687;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-19.00000000000003;-0.0019000000000000028;Spread vs. swap rate;22341.242391536693;SpreadDelta1bp × shock_bps
4405;XS2528858033;300661;Bond;NATIONAL WESTMINSTER BANK PLC (EUR 4.067, 6-Sep-2028);2000000.0;0.282671225;2031513.924916979;2.256388573;2.256388573;1564.478791;-458.3884806073052;-458.3884806073052;0.0;0.0;0.0;;2099566.959;7.0;XS2528858033;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2291.942403036529;RateDelta1bp × shock_bps
4406;XS2528858033;300661;Bond;NATIONAL WESTMINSTER BANK PLC (EUR 4.067, 6-Sep-2028);2000000.0;0.282671225;2031513.924916979;2.256388573;2.256388573;1564.478791;-458.3884806073052;-458.3884806073052;0.0;0.0;0.0;;2099566.959;7.0;XS2528858033;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3667.1078448584417;SpreadDelta1bp × shock_bps
4407;XS2532312548;300661;Bond;STATKRAFT SF (EUR 2.875, 13-Sep-2029);2000000.0;0.273099128;1924005.8533144111;3.952100507;3.952100507;4082.057199;-760.3864508354852;-760.3864508354852;0.0;0.0;0.0;;2028469.315;6.0;XS2532312548;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;3801.932254177431;RateDelta1bp × shock_bps
4408;XS2532312548;300661;Bond;STATKRAFT SF (EUR 2.875, 13-Sep-2029);2000000.0;0.273099128;1924005.8533144111;3.952100507;3.952100507;4082.057199;-760.3864508354852;-760.3864508354852;0.0;0.0;0.0;;2028469.315;6.0;XS2532312548;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;5322.705155848396;SpreadDelta1bp × shock_bps
4409;XS2536941656;300661;Bond;ABN AMRO BANK NV (EUR 4.250, 21-Feb-2030);2000000.0;0.281780271;1962431.6091103577;4.369461326;4.369461326;5079.723522;-857.4769020927656;-857.4769020927656;0.0;0.0;0.0;;2092949.315;8.0;XS2536941656;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4287.384510463833;RateDelta1bp × shock_bps
4410;XS2536941656;300661;Bond;ABN AMRO BANK NV (EUR 4.250, 21-Feb-2030);2000000.0;0.281780271;1962431.6091103577;4.369461326;4.369461326;5079.723522;-857.4769020927656;-857.4769020927656;0.0;0.0;0.0;;2092949.315;8.0;XS2536941656;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;6859.815216742125;SpreadDelta1bp × shock_bps
4411;XS2555420103;300661;Bond;UNICREDIT SPA (EUR 5.850, 15-Nov-2027);2000000.0;0.287589044;2088999.5382247157;1.529431416;1.529431416;827.4717356;-319.4981521770373;-319.4981521770373;0.0;0.0;0.0;;2136094.521;7.0;XS2555420103;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;1597.4907608851884;RateDelta1bp × shock_bps
4412;XS2555420103;300661;Bond;UNICREDIT SPA (EUR 5.850, 15-Nov-2027);2000000.0;0.287589044;2088999.5382247157;1.529431416;1.529431416;827.4717356;-319.4981521770373;-319.4981521770373;0.0;0.0;0.0;;2136094.521;7.0;XS2555420103;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2555.9852174162984;SpreadDelta1bp × shock_bps
4413;XS2555925218;300661;Bond;ALLIED IRISH BANKS PLC (EUR 5.750, 16-Feb-2029);2000000.0;0.290275435;2074169.2473490806;2.645409642;2.645409642;2109.41808;-548.7027326077141;-548.7027326077141;0.0;0.0;0.0;;2156047.945;6.0;XS2555925218;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;2743.513663038574;RateDelta1bp × shock_bps
4414;XS2555925218;300661;Bond;ALLIED IRISH BANKS PLC (EUR 5.750, 16-Feb-2029);2000000.0;0.290275435;2074169.2473490806;2.645409642;2.645409642;2109.41808;-548.7027326077141;-548.7027326077141;0.0;0.0;0.0;;2156047.945;6.0;XS2555925218;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4389.621860861713;SpreadDelta1bp × shock_bps
4415;XS2573569576;300661;Bond;DANSKE BANK A/S (EUR 4.125, 10-Jan-2031);2000000.0;0.283144491;1974798.8964897287;4.274750893;4.274750893;4909.827092;-844.1773346264882;-844.1773346264882;0.0;0.0;0.0;;2103082.192;7.0;XS2573569576;Interest rates;EU Rates;absolute;bps;0.0;-5.000000000000007;-0.0005000000000000007;Parallell shift;4220.886673132446;RateDelta1bp × shock_bps
4416;XS2573569576;300661;Bond;DANSKE BANK A/S (EUR 4.125, 10-Jan-2031);2000000.0;0.283144491;1974798.8964897287;4.274750893;4.274750893;4909.827092;-844.1773346264882;-844.1773346264882;0.0;0.0;0.0;;2103082.192;7.0;XS2573569576;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;6753.418677011906;SpreadDelta1bp × shock_bps
