Portfolio;Identifier;TV;Duration_t;SpreadDuration_t;DollarRateConvexity1pc;TotalEffect;Counterparty;EquityDelta_t;FXDelta_t;NetExposure;LiquidityScore;ISIN;AssetClass;TV_day;shock_rates_dec;Duration_next;shock_spreads_dec;SpreadDuration_next;EquityDelta_next;FXDelta_next
300645;FR0128714401;4964808.153;0.287465234;0.287465234;180.3653837;-9371.925523999998;;0.0;0.0;4964808.153;8.0;FR0128714401;Bond;4955436.227476;0.0025;0.286763605350457;0.0;0.287465234;0.0;0.0
300645;FR0128716844;7172822.779;0.013592656;0.252444382;-40.63886117;-7554.128041474999;;0.0;0.0;7172822.779;8.0;FR0128716844;Bond;7165268.650958525;0.0025;0.013734759700708182;0.0;0.252444382;0.0;0.0
300645;FR0128719442;10243012.38;0.016336401;0.309516876;-87.812424;-13215.0845935;;0.0;0.0;10243012.38;8.0;FR0128719442;Bond;10229797.295406502;0.0025;0.01655139094679378;0.0;0.309516876;0.0;0.0
300645;FR0128730498;3071460.768;0.013389212;0.252439458;-17.43338807;-3233.17659695;;0.0;0.0;3071460.768;8.0;FR0128730498;Bond;3068227.5914030503;0.0025;0.01353155836036961;0.0;0.252439458;0.0;0.0
300645;FR0128767771;9975152.88;0.100319842;0.100319842;107.716458;-4550.3094645;;0.0;0.0;9975152.88;8.0;FR0128767771;Bond;9970602.570535501;0.0025;0.10007504025411856;0.0;0.100319842;0.0;0.0
300645;FR0128768654;10221857.94;0.017928463;0.352895291;-114.7542505;-15020.802419000001;;0.0;0.0;10221857.94;8.0;FR0128768654;Bond;10206837.137581;0.0025;0.018209925558313907;0.0;0.352895291;0.0;0.0
300645;FR0128789924;7141906.68;0.016346508;0.333936278;-72.00021912;-9918.7619585;;0.0;0.0;7141906.68;8.0;FR0128789924;Bond;7131987.918041499;0.0025;0.016599210324623713;0.0;0.333936278;0.0;0.0
300645;FR0128805639;8158329.659;0.015710955;0.342005843;-86.90314246;-11585.63827675;;0.0;0.0;8158329.659;8.0;FR0128805639;Bond;8146744.02072325;0.0025;0.015977873969637117;0.0;0.342005843;0.0;0.0
300645;FR0128807213;3958933.576;0.428689597;0.428689597;238.5265718;-10282.380906;;0.0;0.0;3958933.576;8.0;FR0128807213;Bond;3948651.195094;0.0025;0.42764277872399103;0.0;0.428689597;0.0;0.0
300645;FR0128816420;7986978.61;0.059503631;0.059503631;49.10324591;-2888.4415793999997;;0.0;0.0;7986978.61;8.0;FR0128816420;Bond;7984090.168420601;0.0025;0.05935878489189046;0.0;0.059503631;0.0;0.0
300645;FR0128931484;10119202.83;0.027122063;0.619034103;-357.3844332;-22809.76116475;;0.0;0.0;10119202.83;8.0;FR0128931484;Bond;10096393.06883525;0.0025;0.028006838248982396;0.0;0.619034103;0.0;0.0
300645;FR0128958198;1398317.458;0.046034866;0.046034866;6.571613476;-390.76268682;;0.0;0.0;1398317.458;8.0;FR0128958198;Bond;1397926.69531318;0.0025;0.045922672578512895;0.0;0.046034866;0.0;0.0
300645;FR0128958727;4890454.305;0.075852018;0.075852018;38.99034751;-2250.948831;;0.0;0.0;4890454.305;8.0;FR0128958727;Bond;4888203.356168999;0.0025;0.07566708318430723;0.0;0.075852018;0.0;0.0
300645;FR0128961622;11084892.38;0.009191924;0.238430963;-58.10284698;-10944.81670775;;0.0;0.0;11084892.38;8.0;FR0128961622;Bond;11073947.56329225;0.0025;0.009323175849063227;0.0;0.238430963;0.0;0.0
300645;FR0129024883;2797144.582;0.037881845;0.037881845;10.72310685;-643.7264244;;0.0;0.0;2797144.582;8.0;FR0129024883;Bond;2796500.8555755997;0.0025;0.03778959282336873;0.0;0.037881845;0.0;0.0
300645;FR0129025716;4976816.331;0.175967343;0.175967343;100.7607386;-5317.6941612;;0.0;0.0;4976816.331;8.0;FR0129025716;Bond;4971498.6368388;0.0025;0.17553860368601099;0.0;0.175967343;0.0;0.0
300645;FR0129025963;3097982.439;0.024357366;0.024357366;7.535700286;-458.33164853999995;;0.0;0.0;3097982.439;8.0;FR0129025963;Bond;3097524.1073514596;0.0025;0.02429803784907794;0.0;0.024357366;0.0;0.0
300645;FR0129026458;4972205.372;0.211163332;0.211163332;124.4989223;-6375.3208620000005;;0.0;0.0;4972205.372;8.0;FR0129026458;Bond;4965830.051138001;0.0025;0.21064883252557878;0.0;0.211163332;0.0;0.0
300645;FR0129052918;2999157.042;0.01083361;0.01083361;3.203221022;-197.20484657999998;;0.0;0.0;2999157.042;8.0;FR0129052918;Bond;2998959.83715342;0.0025;0.0108072024066371;0.0;0.01083361;0.0;0.0
300645;FR0129066082;5981162.998;0.124671714;0.124671714;82.05209845;-4522.7424312;;0.0;0.0;5981162.998;8.0;FR0129066082;Bond;5976640.2555688;0.0025;0.12436761112263384;0.0;0.124671714;0.0;0.0
300645;FR0129080679;3493896.819;0.064944026;0.064944026;23.57808115;-1493.2819278;;0.0;0.0;3493896.819;8.0;FR0129080679;Bond;3492403.5370722003;0.0025;0.0647858612618125;0.0;0.064944026;0.0;0.0
300645;FR0129083459;4952029.829;0.401582911;0.401582911;274.1168237;-13051.651223;;0.0;0.0;4952029.829;8.0;FR0129083459;Bond;4938978.177777;0.0025;0.4006022221584509;0.0;0.401582911;0.0;0.0
300645;FR0129084226;10024274.79;0.013258864;0.409728569;-158.4229636;-16920.391251250003;;0.0;0.0;10024274.79;8.0;FR0129084226;Bond;10007354.39874875;0.0025;0.013654401809821075;0.0;0.409728569;0.0;0.0
300645;FR0129101509;5008072.335;0.028047159;0.765411127;-275.2238437;-15828.15713625;;0.0;0.0;5008072.335;8.0;FR0129101509;Bond;4992244.17786375;0.0025;0.029423026708331888;0.0;0.765411127;0.0;0.0
300645;FR0129102085;5008321.99;0.03690773;0.934110306;-407.5932036;-19342.80231175;;0.0;0.0;5008321.99;8.0;FR0129102085;Bond;4988979.18768825;0.0025;0.03894571511900467;0.0;0.934110306;0.0;0.0
300645;FR0129102465;1998455.718;0.029792798;0.029792798;5.982712104;-361.36459560000003;;0.0;0.0;1998455.718;8.0;FR0129102465;Bond;1998094.3534044002;0.0025;0.029720175337394593;0.0;0.029792798;0.0;0.0
300645;FR0129106086;2496953.862;0.046018628;0.046018628;11.72655306;-755.92712845;;0.0;0.0;2496953.862;8.0;FR0129106086;Bond;2496197.93487155;0.0025;0.04590651369760329;0.0;0.046018628;0.0;0.0
300645;FR0129106409;9984227.633;0.059552841;0.059552841;61.48371812;-3911.6289082000003;;0.0;0.0;9984227.633;8.0;FR0129106409;Bond;9980316.0040918;0.0025;0.05940775523795333;0.0;0.059552841;0.0;0.0
300645;FR0129107423;5941592.973;0.390336451;0.390336451;316.8466822;-14064.48309;;0.0;0.0;5941592.973;8.0;FR0129107423;Bond;5927528.48991;0.0025;0.3893841850817154;0.0;0.390336451;0.0;0.0
300645;FR0129108918;4968664.291;0.238237739;0.238237739;143.5674857;-7187.547246;;0.0;0.0;4968664.291;8.0;FR0129108918;Bond;4961476.743754;0.0025;0.2376572674608939;0.0;0.238237739;0.0;0.0
300645;FR0129109825;7001743.993;0.038593326;0.991460683;-642.5413623;-28682.52744325;;0.0;0.0;7001743.993;8.0;FR0129109825;Bond;6973061.46555675;0.0025;0.040891268605691436;0.0;0.991460683;0.0;0.0
300645;FR0129110146;6900902.064;0.577648235;0.577648235;619.4521894;-24276.049998;;0.0;0.0;6900902.064;8.0;FR0129110146;Bond;6876626.014002;0.0025;0.5762383300977094;0.0;0.577648235;0.0;0.0
300645;IRSB100008097;-14389.295999998227;0.005479452;0.0;-0.0009746870000000001;0.09856272500000651;NATIXIS;0.0;0.0;0.0;;;Swap;-14389.197437273227;0.0025;0.005477833637276705;0.0;0.0;0.0;0.0
300645;IRSB100008106;-20545.047999998555;0.082196615;0.0;-6.468752135;1906.613051475;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;-18638.434948523554;0.0025;0.07434208076128263;0.0;0.0;0.0;0.0
300645;IRSB100008394;-17168.56499999948;0.161651507;0.0;-12.874159628;1965.0367157;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-15203.528284299478;0.0025;0.14297013192475683;0.0;0.0;0.0;0.0
300645;IRSB100008417;-17216.544999999925;0.161651506;0.0;-15.446285106;2357.29086675;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-14859.254133249926;0.0025;0.139287413506762;0.0;0.0;0.0;0.0
300645;IRSB100008419;-6077.288000000175;0.046576115;0.0;-0.5908605069999999;311.11894952499995;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;-5766.169050475175;0.0025;0.04415092904553111;0.0;0.0;0.0;0.0
300645;IRSB100008433;-29238.368999999017;0.17535076000000002;0.0;-29.827206014;4200.17491935;NATIXIS;0.0;0.0;0.0;;;Swap;-25038.194080649017;0.0025;0.1499241500192497;0.0;0.0;0.0;0.0
300645;IRSB100008438;-26516.417000000365;0.26302397;0.0;-47.319799845;4466.363196225;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-22050.053803775365;0.0025;0.21858324201038642;0.0;0.0;0.0;0.0
300645;IRSB100008450;-16214.158999999985;0.293162449;0.0;-42.017803395;3560.0578617250003;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;-12654.101138274986;0.0025;0.22859164383560499;0.0;0.0;0.0;0.0
300645;IRSB100008609;-1158.849000000162;0.109594464;0.0;-1.85218175;414.02654455;NATIXIS;0.0;0.0;0.0;;;Swap;-744.8224554501621;0.0025;0.06966713389355145;0.0;0.0;0.0;0.0
300645;IRSB100008714;-3484.6569999996573;0.161651507;0.0;-11.539484142000001;1760.87699845;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;;;Swap;-1723.7800015496573;0.0025;0.07892903021307505;0.0;0.0;0.0;0.0
300645;IRSB100008729;-7236.084999999963;0.44933101000000003;0.0;-72.299763192;4006.774594575;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-3229.310405424963;0.0025;0.20004680512586406;0.0;0.0;0.0;0.0
300645;IRSB100008738;-6616.5759999998845;0.435631503;0.0;-74.29096309900001;4246.60129695;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-2369.9747030498847;0.0025;0.1554057595185746;0.0;0.0;0.0;0.0
300645;IRSB100008770;-1751.0240000002086;0.45481013;0.0;-101.255613402;5544.921333175;NATIXIS;0.0;0.0;0.0;;;Swap;3793.897333174791;0.0025;-0.9903355829628968;0.0;0.0;0.0;0.0
300645;IRSB100008782;-2782.1389999999665;0.523305638;0.0;-81.086334964;3860.7847873500004;BNP PARIBAS;0.0;0.0;0.0;;;Swap;1078.645787350034;0.0025;-0.20464277169405776;0.0;0.0;0.0;0.0
300645;IRSB100008795;-2349.282000000123;0.44933100000000004;0.0;-60.213118343;3336.856705225;BNP PARIBAS;0.0;0.0;0.0;;;Swap;987.5747052248771;0.0025;-0.1909251157794314;0.0;0.0;0.0;0.0
300645;IRSB100008821;-851.1659999992698;0.063018093;0.0;-3.035612483;1146.4907316749998;BNP PARIBAS;0.0;0.0;0.0;;;Swap;295.32473167572994;0.0025;-0.026132391780509773;0.0;0.0;0.0;0.0
300645;IRSB100008858;-2941.411000000313;0.53152449;0.0;-276.481188205;12962.4248586;NATIXIS;0.0;0.0;0.0;;;Swap;10021.013858599687;0.0025;-1.8176719327908024;0.0;0.0;0.0;0.0
300645;IRSB100008873;-1137.75;0.046576115;0.0;-1.166289688;614.9815906000001;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-522.7684093999999;0.0025;0.020954430272059513;0.0;0.0;0.0;0.0
300645;IRSB100009061;1223.9240000005811;0.10411538000000001;0.0;-10.485071609999999;2458.0024145499997;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;3681.926414550581;0.0025;0.3183116525039071;0.0;0.0;0.0;0.0
300645;IRSB100009088;609.5959999989718;0.276723523;0.0;-74.99886293700001;6729.748296999999;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;7339.344296998971;0.0025;3.3526759149882546;0.0;0.0;0.0;0.0
300645;IRSB100009114;-1266.155999999959;0.789067408;0.0;-182.18134681;5758.78484215;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;4492.628842150041;0.0025;-2.806510713325964;0.0;0.0;0.0;0.0
300645;IRSB100009124;-503.08199999993667;0.161651507;0.0;-9.973906259;1522.084618075;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;1019.0026180750633;0.0025;-0.3339233518141025;0.0;0.0;0.0;0.0
300645;IRSB100009191;-259.76799999992363;0.17809048000000002;0.0;-5.53033874;767.3237797;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;507.5557797000764;0.0025;-0.3540684901312494;0.0;0.0;0.0;0.0
300645;IRSB100009204;-4818.06500000041;0.6657745049999999;0.0;-260.097722669;9742.159198750001;NATIXIS;0.0;0.0;0.0;;;Swap;4924.094198749592;0.0025;-0.6827137324752488;0.0;0.0;0.0;0.0
300645;IRSB100009217;-5222.895999999717;0.737008907;0.0;-318.299193362;10772.969933224998;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;5550.0739332252815;0.0025;-0.7852092981161657;0.0;0.0;0.0;0.0
300645;IRSB100009252;652.4410000005737;0.698652458;0.0;-238.593492182;8516.82403005;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;9169.265030050574;0.0025;9.84221252022915;0.0;0.0;0.0;0.0
300645;IRSB100009272;359.34999999962747;0.663034792;0.0;-218.650765319;8223.5384236;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;8582.888423599628;0.0025;15.875680046565002;0.0;0.0;0.0;0.0
300645;IRSB100009274;2394.747999999672;0.871260997;0.0;-370.089366794;10597.9010199;JP MORGAN SE;0.0;0.0;0.0;;;Swap;12992.649019899673;0.0025;4.7367110473910055;0.0;0.0;0.0;0.0
300645;IRSB100009278;-824.0440000002272;0.9424957469999999;0.0;-350.50997696800005;9279.674883025002;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;8455.630883024774;0.0025;-9.68912032219602;0.0;0.0;0.0;0.0
300645;IRSB100009288;-22.3410000000149;0.12055437999999999;0.0;-7.052940271;1433.543836075;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;1411.202836074985;0.0025;-7.771782357409904;0.0;0.0;0.0;0.0
300645;IRSB100009297;449.5219999998808;0.63563743;0.0;-135.302440786;5307.0684302;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;5756.590430199881;0.0025;8.161442788001077;0.0;0.0;0.0;0.0
300645;IRSB100009319;-256.538999998942;0.627417398;0.0;-385.19138285500003;15307.43928805;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;15050.900288051058;0.0025;-36.90891081451119;0.0;0.0;0.0;0.0
300645;IRSB100009346;-4528.140000000596;0.895918679;0.0;-782.198160094;21784.254661325;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;17256.114661324405;0.0025;-3.420614708627201;0.0;0.0;0.0;0.0
300645;IRSB100009369;-1787.1049999999814;0.895918678;0.0;-234.597223408;6533.539146874999;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;4746.434146875017;0.0025;-2.383879904083304;0.0;0.0;0.0;0.0
300645;IRSB100009384;-320.61799999978393;0.408234076;0.0;-81.73318322200001;4983.586788625;NATIXIS;0.0;0.0;0.0;;;Swap;4662.968788625216;0.0025;-5.9644461821909385;0.0;0.0;0.0;0.0
300645;IRSB100009392;286.35500000044703;0.663034805;0.0;-430.048938701;16174.109561075;NATIXIS;0.0;0.0;0.0;;;Swap;16460.464561075445;0.0025;38.20922112093932;0.0;0.0;0.0;0.0
300645;IRSB100009422;61.98199999984354;0.539744518;0.0;-43.280686052;1998.20383725;NATIXIS;0.0;0.0;0.0;;;Swap;2060.1858372498436;0.0025;17.997430514508263;0.0;0.0;0.0;0.0
300645;IRSB100009437;-10033.577999999747;0.945235455;0.0;-869.773568435;22961.900897625;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;0.0;0.0;0.0;;;Swap;12928.322897625254;0.0025;-1.2196879110112262;0.0;0.0;0.0;0.0
300645;IRSB100009444;-1504.8929999996908;0.791807133;0.0;-153.089698718;4822.4811226500005;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;;;Swap;3317.5881226503097;0.0025;-1.7498245339497334;0.0;0.0;0.0;0.0
300645;IRSB100009466;187.7039999999106;0.504127031;0.0;-174.43245370800003;8619.9631411;NATIXIS;0.0;0.0;0.0;;;Swap;8807.66714109991;0.0025;23.737146052146386;0.0;0.0;0.0;0.0
300645;IRSB100009474;993.8121171;-3172.873811106;0.0;-237.868876546;10066.769577275;JP MORGAN SE;0.0;0.0;0.0;;;Swap;11060.581694375;0.0025;22000.93049054938;0.0;0.0;0.0;0.0
300645;SECL100006674;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;SECL100006674;Bond;0.0;0.002;;0.0;;;
300645;TCN15523;4999330.931;0.041154075;0.988622067;-458.8519564;-20566.468011;;0.0;0.0;4999330.931;8.0;TCN15523;Bond;4978764.462989;0.0025;0.043452875971429196;0.0;0.988622067;0.0;0.0
300645;XS1179916017;1792990.83;0.170266581;0.170266581;34.8428827;-1856.8507776000001;;0.0;0.0;1792990.83;4.0;XS1179916017;Bond;1791133.9792224;0.0025;0.16985323706739988;0.0;0.170266581;0.0;0.0
300645;XS1240964483;9912065.014;0.167918414;0.167918414;189.8733402;-11120.522257;;0.0;0.0;9912065.014;7.0;XS1240964483;Bond;9900944.491743;0.0025;0.16751001097570895;0.0;0.167918414;0.0;0.0
300645;XS2152899584;2194135.945;0.508080309;0.508080309;165.4502731;-6672.577805999999;;0.0;0.0;2194135.945;6.0;XS2152899584;Bond;2187463.3671939997;0.0025;0.50684053145498;0.0;0.508080309;0.0;0.0
300645;XS2156787090;3034026.164;0.042706119;0.042706119;13.17662672;-797.9904432000001;;0.0;0.0;3034026.164;6.0;XS2156787090;Bond;3033228.1735568;0.0025;0.04260210475850215;0.0;0.042706119;0.0;0.0
300645;XS2180510732;19559539.75;0.154727527;0.154727527;341.5121386;-20202.593112000002;;0.0;0.0;19559539.75;8.0;XS2180510732;Bond;19539337.156888;0.0025;0.15435087522835197;0.0;0.154727527;0.0;0.0
300645;XS2264074647;5030442.466;0.557857549;0.557857549;434.8666602;-16786.517598;;0.0;0.0;5030442.466;6.0;XS2264074647;Bond;5013655.948402;0.0025;0.5564743866107426;0.0;0.557857549;0.0;0.0
300645;XS2635167880;4912600.35;0.202739726;0.204227263;20.19240597;-6473.8651185;;0.0;0.0;4912600.35;7.0;XS2635167880;Bond;4906126.4848815;0.0025;0.20273972625461312;0.0;0.204227263;0.0;0.0
300645;XS2812505829;10336930.11;0.005851474;0.067759734;-3.606626109;-2983.251346475;;0.0;0.0;10336930.11;8.0;XS2812505829;Bond;10333946.858653525;0.0025;0.005860282271552631;0.0;0.067759734;0.0;0.0
300645;XS2813883043;9979349.449;0.078514664;0.078514664;82.5192803;-5153.718824799999;;0.0;0.0;9979349.449;8.0;XS2813883043;Bond;9974195.730175199;0.0025;0.07832335028168662;0.0;0.078514664;0.0;0.0
300645;XS2840087667;4114348.115;0.01093343;0.181640205;-11.81060583;-3133.4058591499997;;0.0;0.0;4114348.115;8.0;XS2840087667;Bond;4111214.70914085;0.0025;0.011005493595320937;0.0;0.181640205;0.0;0.0
300645;XS2843279691;8225082.704;0.011511337;0.195321437;-27.40264904;-6726.6325261249995;;0.0;0.0;8225082.704;8.0;XS2843279691;Bond;8218356.071473875;0.0025;0.011594958166267879;0.0;0.195321437;0.0;0.0
300645;XS2857881614;6956037.451;0.257663332;0.257663332;221.1846306;-10862.853006000001;;0.0;0.0;6956037.451;8.0;XS2857881614;Bond;6945174.597994001;0.0025;0.2570343703747153;0.0;0.257663332;0.0;0.0
300645;XS2865535673;4098612.974;0.01549297;0.290416272;-30.87549771;-4964.79401665;;0.0;0.0;4098612.974;8.0;XS2865535673;Bond;4093648.17998335;0.0025;0.015681899021734728;0.0;0.290416272;0.0;0.0
300645;XS2889872540;3062277.255;0.019345957;0.391012364;-42.37418416;-4980.631913374999;;0.0;0.0;3062277.255;8.0;XS2889872540;Bond;3057296.623086625;0.0025;0.019692829533606623;0.0;0.391012364;0.0;0.0
300645;XS2895045164;7140891.286;0.019937579;0.407332841;-107.4037836;-12094.381642;;0.0;0.0;7140891.286;8.0;XS2895045164;Bond;7128796.9043580005;0.0025;0.020314589497550318;0.0;0.407332841;0.0;0.0
300645;XS2903381072;4948871.715;0.448169426;0.448169426;316.2758333;-14541.547708999999;;0.0;0.0;4948871.715;8.0;XS2903381072;Bond;4934330.167291;0.0025;0.44707384871479483;0.0;0.448169426;0.0;0.0
300645;XS2908585263;5087163.79;0.02686668;0.488775424;-107.6928768;-10320.89149675;;0.0;0.0;5087163.79;;XS2908585263;Bond;5076842.89850325;0.0025;0.027397722847013757;0.0;0.488775424;0.0;0.0
300645;XS2908892438;4071460.26;0.026961676;0.559664749;-116.1412655;-9465.894449750002;;0.0;0.0;4071460.26;8.0;XS2908892438;Bond;4061994.36555025;0.0025;0.027676635900921818;0.0;0.559664749;0.0;0.0
300645;XS2914666057;8132273.639;0.023259272;0.502537065;-187.654976;-16960.22620675;;0.0;0.0;8132273.639;8.0;XS2914666057;Bond;8115313.412793251;0.0025;0.023837507974519213;0.0;0.502537065;0.0;0.0
300645;XS2914760405;2964134.493;0.502001335;0.502001335;220.0555971;-9765.401990499999;;0.0;0.0;2964134.493;8.0;XS2914760405;Bond;2954369.0910095;0.0025;0.5007753630909103;0.0;0.502001335;0.0;0.0
300645;XS2920487852;9880151.292;0.524188418;0.524188418;777.8686473;-33957.944643999996;;0.0;0.0;9880151.292;8.0;XS2920487852;Bond;9846193.347355999;0.0025;0.522907090772217;0.0;0.524188418;0.0;0.0
300645;XS2942506978;4049564.33;0.027033793;0.616680088;-141.7448559;-10347.67239575;;0.0;0.0;4049564.33;8.0;XS2942506978;Bond;4039216.65760425;0.0025;0.027910682444151094;0.0;0.616680088;0.0;0.0
300645;XS2975114831;9994238.612;0.021653326;0.021653326;21.55542411;-1423.8367337999998;;0.0;0.0;9994238.612;8.0;XS2975114831;Bond;9992814.7752662;0.0025;0.021600578540853847;0.0;0.021653326;0.0;0.0
300645;XS2976509716;9934495.224;0.271282887;0.271282887;336.3167078;-16330.677078;;0.0;0.0;9934495.224;8.0;XS2976509716;Bond;9918164.546922;0.0025;0.2706205373395837;0.0;0.271282887;0.0;0.0
300645;XS2978742414;2945428.157;0.779073884;0.779073884;403.0214062;-38213.9042175;;0.0;0.0;2945428.157;8.0;XS2978742414;Bond;2907214.2527825003;0.0025;0.7771705372655123;0.0;0.779073884;0.0;0.0
300645;XS2993382667;5907543.464;0.656870845;0.656870845;634.0858038;-25459.084573;;0.0;0.0;5907543.464;8.0;XS2993382667;Bond;5882084.379427;0.0025;0.6552661698498623;0.0;0.656870845;0.0;0.0
300645;XS2993406359;5987243.303;0.081231904;0.081231904;51.35982306;-2952.6131358000002;;0.0;0.0;5987243.303;8.0;XS2993406359;Bond;5984290.689864201;0.0025;0.08103394533610954;0.0;0.081231904;0.0;0.0
300645;XS2994523103;5898272.622;0.727539407;0.727539407;731.5815419;-28150.1120745;;0.0;0.0;5898272.622;8.0;XS2994523103;Bond;5870122.5099255005;0.0025;0.7257618613358456;0.0;0.727539407;0.0;0.0
300645;XS3002279886;4919374.234;0.689484831;0.689484831;565.3194745;-22251.744827000002;;0.0;0.0;4919374.234;8.0;XS3002279886;Bond;4897122.489173;0.0025;0.6878003806230338;0.0;0.689484831;0.0;0.0
300645;XS3004565456;4902443.513;0.861070226;0.861070226;776.2813614;-27675.3009845;;0.0;0.0;4902443.513;8.0;XS3004565456;Bond;4874768.2120155;0.0025;0.858965185726236;0.0;0.861070226;0.0;0.0
300645;XS3005193340;4984937.606;0.116465203;0.116465203;63.37073089;-3523.5997319999997;;0.0;0.0;4984937.606;8.0;XS3005193340;Bond;4981414.006267999;0.0025;0.11618130230526347;0.0;0.116465203;0.0;0.0
300645;XS3006178597;9854312.295;0.618826131;0.618826131;973.2089467;-40011.20773;;0.0;0.0;9854312.295;8.0;XS3006178597;Bond;9814301.08727;0.0025;0.6173145028984057;0.0;0.618826131;0.0;0.0
300645;XS3013234177;2938165.97;0.884966506;0.884966506;484.2130763;-17057.462168500002;;0.0;0.0;2938165.97;8.0;XS3013234177;Bond;2921108.5078315004;0.0025;0.8828043920051272;0.0;0.884966506;0.0;0.0
300645;XS3028074857;2453435.705;0.781417852;0.781417852;337.072914;-12583.1003805;;0.0;0.0;2453435.705;8.0;XS3028074857;Bond;2440852.6046195;0.0025;0.7795096837000276;0.0;0.781417852;0.0;0.0
300645;XS3038488436;5864980.014;0.971942541;0.971942541;1111.192078;-37391.2561425;;0.0;0.0;5864980.014;8.0;XS3038488436;Bond;5827588.757857501;0.0025;0.9695676664949745;0.0;0.971942541;0.0;0.0
300647;2I667K.S43.5Y;-607250.9732;2.500703107;61.40648454;0.0;545821.2873074999;;0.0;0.0;-8000000.0;;;CDS Index;-61429.6858925001;0.0025;2.5163368970733986;0.0;61.40648454;0.0;0.0
300647;BE0002819002;2408005.137;1.632135322;1.632135322;1024.416996;-48584.543736;;0.0;0.0;2408005.137;6.0;BE0002819002;Bond;2359420.593264;0.0025;1.62815945044886;0.0;1.632135322;0.0;0.0
300647;BE0002990712;2371132.877;4.248782158;4.248782158;5674.683919;-125576.23068000001;;0.0;0.0;2371132.877;7.0;BE0002990712;Bond;2245556.64632;0.0025;4.234081597171085;0.0;4.248782158;0.0;0.0
300647;BE0390161272;2990574.411;7.697664052;7.697664052;11893.46199;-141739.22639999999;;0.0;0.0;2990574.411;6.0;BE0390161272;Bond;2848835.1846;0.0025;7.746374570042247;0.0;7.697664052;0.0;0.0
300647;BE6340794013;2293760.959;2.670960095;2.670960095;2350.990291;-76333.69130399999;;0.0;0.0;2293760.959;6.0;BE6340794013;Bond;2217427.2676959997;0.0025;2.6631714146155074;0.0;2.670960095;0.0;0.0
300647;BE6342251038;2926311.781;2.568841256;2.568841256;2788.304487;-129648.289089;;0.0;0.0;2926311.781;5.0;BE6342251038;Bond;2796663.491911;0.0025;2.5615176402597255;0.0;2.568841256;0.0;0.0
300647;BE6343825251;4369746.479;6.589266279;6.589266279;23922.76801;-191649.74686;;0.0;0.0;4369746.479;6.0;BE6343825251;Bond;4178096.7321400004;0.0025;6.560946473546711;0.0;6.589266279;0.0;0.0
300647;BE6350704175;1969525.144;12.85344396;12.85344396;42181.88048;-155021.3532;;0.0;0.0;1969525.144;8.0;BE6350704175;Bond;1814503.7908;0.0025;12.731039399791763;0.0;12.85344396;0.0;0.0
300647;BE6355215664;500362.6027;7.639307928;7.639307928;3610.723744;-25455.728831;;0.0;0.0;500362.6027;6.0;BE6355215664;Bond;474906.873869;0.0025;7.604800135785559;0.0;7.639307928;0.0;0.0
300647;CDSO100000060;517079.6106;1.764982979;-219.4514615;0.0;1586352.675021;BNP PARIBAS;0.0;0.0;517079.6106;;;CDS Index Option;2103432.285621;0.0025;1.7727708912903992;0.0;-219.4514615;0.0;0.0
300647;CDSO100000064;-271401.1968;1.661825405;-237.0264574;0.0;-899482.14529075;;0.0;0.0;-271401.1968;;;CDS Index Option;-1170883.3420907499;0.0025;1.6687295641917586;0.0;-237.0264574;0.0;0.0
