Portfolio,d1_id,TV,Duration_t,DollarRateConvexity1pc,TotalEffect,Counterparty,ISIN,AssetClass,TV_day,shock_rates_dec,Duration_next,AssetType,Sector1,Seniority,CompositeBroadRating,MaturityDate,Maturity,Maturity Band,EffectiveMaturityDate,LiquidityScore,Country,{Class_Rating},TV_change
900200,XS3025207807,1617740.9246575946,5.8161732196734635,6742.8716038625225,-117423.10508337572,,XS3025207807,Bond,1500317.819574219,0.0025,5.984745009770027,Bond,Financials,Subordinated,BBB,2033-03-26 00:00:00,7.991780821917808,5-10,2031-12-26,6.0,Switzerland,IG,117423.1050833757
900200,XS3037678862,7268975.000006282,9.354587753618368,78865.48817544717,-419970.94763139595,,XS3037678862,Bond,6849004.052374885,0.0025,11.326224958004548,Bond,Corporates,Senior,BBB,2037-06-01 00:00:00,12.178082191780822,10+,2037-03-01,6.0,United States,IG,419970.94763139635
900200,XS3037682112,12686538.000000004,8.013387609865513,99989.61611651939,-627086.7118222628,,XS3037682112,Bond,12059451.288177742,0.0025,10.513128012778498,Bond,Corporates,Senior,BBB,2035-03-31 00:00:00,10.005479452054795,10+,2034-12-31,5.0,Netherlands,IG,627086.711822262
900200,XS3038544790,3494074.076150994,6.736100482391644,19315.29754845593,-144380.0147946144,,XS3038544790,Bond,3349694.0613563797,0.0025,7.218982921103042,Bond,Corporates,Senior,BBB,2033-04-02 00:00:00,8.01095890410959,5-10,2033-01-02,6.0,Australia,IG,144380.01479461417
981017,2I666V.S43.5Y,-1972558.687505808,2.6204898071851668,0.0,1948880.8004005235,,,CDS Index,-23677.88710528449,0.0025,2.6204898071851668,CDS Index,Corporates,,BBB,2030-06-20 00:00:00,5.2246575342465755,5-10,,,Europe,IG,-1948880.8004005235
981017,2I667D.S43.5Y,2257950.1615271308,2.6114700433279014,0.0,-3004025.5861702003,,,CDS Index,-746075.4246430695,0.0025,2.6114700433279014,CDS Index,Financials,,BBB,2030-06-20 00:00:00,5.2246575342465755,5-10,,,Europe,IG,3004025.5861702003
981017,2I667E.S43.5Y,275110.712019732,2.7161501589237877,0.0,1288332.419433827,,,CDS Index,1563443.131453559,0.0025,2.7161501589237877,CDS Index,Financials,,BBB,2030-06-20 00:00:00,5.2246575342465755,5-10,,,Europe,IG,-1288332.419433827
981017,2I667K.S43.5Y,-239105.07070991216,2.5007031065629013,0.0,214917.13189537392,,,CDS Index,-24187.93881453824,0.0025,2.5007031065629013,CDS Index,Corporates,,B,2030-06-20 00:00:00,5.2246575342465755,5-10,,,Europe,HY,-214917.13189537392
981017,BE0390201672,6850213.424657532,8.134215073525286,5374.808575452634,-342158.4436121107,,BE0390201672,Bond,6508054.981045421,0.0025,8.268585287911602,Bond,Corporates,Senior,A,2035-03-12 00:00:00,9.953424657534246,5-10,2034-12-12,4.0,Belgium,IG,342158.4436121108
981017,BE6362152199,3946842.7480315054,4.95433606859128,12143.7932385601,-130179.29205201732,,BE6362152199,Bond,3816663.455979488,0.0025,5.257930899555283,Bond,Financials,Senior,BBB,2031-01-29 00:00:00,5.835616438356165,5-10,2030-10-29,5.0,Belgium,IG,130179.29205201752
981017,CDSB100002643,-351966.2404422965,0.719237764236259,0.0,107771.71683317386,CEP,,Credit Default Swap,-244194.5236091226,0.0025,0.719237764236259,CDS,Corporates,Senior,BB,2026-06-20 00:00:00,1.2219178082191782,1-5,,,France,HY,-107771.71683317388
981017,CDSB100003202,78110.14653200777,2.4986704507435964,0.0,429499.03279315704,DBKAG,,Credit Default Swap,507609.1793251648,0.0025,2.4986704507435964,CDS,Corporates,Senior,BB,2029-12-20 00:00:00,4.726027397260274,1-5,,,France,HY,-429499.03279315704
981017,CH1142231682,4932318.493075393,0.5786116463224997,442.8826749658864,-19060.37050543244,,CH1142231682,Bond,4913258.122569961,0.0025,0.5896837131966469,Bond,Financials,Senior,A,2026-11-03 00:00:00,1.5945205479452054,1-5,2025-11-03,6.0,Switzerland,IG,19060.3705054326
981017,CH1174335732,20121780.821766347,0.5222358895181864,1570.7484201986292,-70233.28429295984,,CH1174335732,Bond,20051547.537473388,0.0025,0.5615046000231522,Bond,Financials,Senior,A,2026-10-13 00:00:00,1.536986301369863,1-5,2025-10-13,8.0,Switzerland,IG,70233.28429295868
981017,CSH_AUD_DB,49783.91616089612,0.0,0.0,0.0,,,Cash,49783.91616089612,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_CAD_DB,41586.38395729379,0.0,0.0,0.0,,,Cash,41586.38395729379,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_CHF_DB,10846.232728557638,0.0,0.0,0.0,,,Cash,10846.232728557638,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_CNH_DB,6131.519711583424,0.0,0.0,0.0,,,Cash,6131.519711583424,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_EUR_DB,-1603696.669999999,0.0,0.0,0.0,,,Cash,-1603696.669999999,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_GBP_DB,-246936.05672560635,0.0,0.0,61.73401418140159,,,Cash,-246874.32271142496,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,-61.7340141813911
981017,CSH_HUF_DB,2492.8019295642366,0.0,0.0,0.0,,,Cash,2492.8019295642366,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_JPY_DB,11647.81649592231,0.0,0.0,-2.9119541239805784,,,Cash,11644.90454179833,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,2.91195412397974
981017,CSH_MXN_DB,9045.03484663073,0.0,0.0,0.0,,,Cash,9045.03484663073,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_NOK_DB,9805.15983450292,0.0,0.0,0.0,,,Cash,9805.15983450292,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_NZD_DB,4419.165819292723,0.0,0.0,0.0,,,Cash,4419.165819292723,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_PLN_DB,109.9470720519637,0.0,0.0,0.0,,,Cash,109.9470720519637,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_SEK_DB,2171.114586858888,0.0,0.0,0.0,,,Cash,2171.114586858888,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,0.0
981017,CSH_USD_DB,468515.0620255508,0.0,0.0,-117.1287655063877,,,Cash,468397.93326004443,0.0,0.0,Cash,Interest rates,,N/R,,,,,,,NR,117.12876550637884
981017,DE000A4DE9Y3,3869983.35616631,4.395486904036344,9429.663352569949,-114619.21955795029,,DE000A4DE9Y3,Bond,3755364.13660836,0.0025,4.631228487850592,Bond,Financials,Senior,BBB,2031-02-13 00:00:00,5.876712328767123,5-10,2030-02-13,7.0,Germany,IG,114619.21955795027
981017,DE000NRW0N26,1510488.9863013704,22.716086268187052,119728.1793512212,-138963.8413549965,,DE000NRW0N26,Bond,1371525.144946374,0.0025,25.709290751967583,Bond,Sub-sovereigns,Senior,AA,2073-03-07 00:00:00,47.967123287671235,10+,2073-03-07,9.0,Germany,IG,138963.84135499643
981017,DUM25 Cmdty,0.0,0.0,-4996.746683145204,70922.05722497823,,,Bond Future,70922.05722497823,0.0025,-0.1249186670786301,Bond Future,Sovereigns,,AAA,2025-06-06 00:00:00,0.18356164383561643,0-1,2027-03-11,,Germany,IG,-70922.05722497823
981017,ES0813211028,6157800.000000001,0.7619010133375568,480.90219806339314,-57093.83814574366,,ES0813211028,Bond,6100706.161854257,0.0025,0.7739235682891417,Bond,Financials,Preferred Stock,BB,9999-12-31 00:00:00,7980.049315068493,10+,2026-01-15,4.0,Spain,HY,57093.838145744056
981017,FR0011949403,2068730.1369862908,0.1731552942131187,40.505012677271914,-4488.861009570252,,FR0011949403,Bond,2064241.2759767205,0.0025,0.1741679195300505,Bond,Financials,Junior Subordinated,BBB,2045-06-05 00:00:00,20.194520547945206,10+,2025-06-05,2.0,France,IG,4488.861009570304
981017,FR0012329845,2845972.317840464,0.6319592053609839,287.2419058188896,-22362.32495223685,,FR0012329845,Bond,2823609.992888227,0.0025,0.6391402530064562,Bond,Financials,Junior Subordinated,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2025-11-25,4.0,France,IG,22362.324952236842
981017,FR0012599645,39752636.66400003,0.2306904035262158,3036.647616800504,-98823.78821994124,,FR0012599645,Fund Unit,39653812.87578008,0.0025,0.3066065939462284,Fund Unit,Multi-sector Funds,,N/R,,,,,,,NR,98823.78821994364
981017,FR0013416146,3366208.849315067,0.0649788325352718,22.172268101385175,-3804.2771242259314,,FR0013416146,Bond,3362404.5721908407,0.0025,0.06553313923780643,Bond,Corporates,Senior,BB,2025-04-25 00:00:00,0.0684931506849315,0-1,2025-04-25,2.0,France,HY,3804.2771242260933
981017,FR0013428414,4621109.589041074,0.2251633694501576,124.0325018252484,-17547.55586413953,,FR0013428414,Bond,4603562.033176934,0.0025,0.22826418199578882,Bond,Corporates,Senior,BB,2025-06-24 00:00:00,0.2328767123287671,0-1,2025-06-21,4.0,France,HY,17547.55586413946
981017,FR0013510179,6575546.123197918,0.7870890616086575,896.4625941693939,-85310.95525042122,,FR0013510179,Bond,6490235.167947496,0.0025,0.8095006264628924,Bond,Corporates,Senior,BB,2026-01-29 00:00:00,0.8328767123287671,0-1,2026-01-12,3.0,France,HY,85310.95525042154
981017,FR00140009W6,1973068.4931412744,0.5528703209876851,165.6358450386395,-13622.281103331537,,FR00140009W6,Bond,1959446.2120379428,0.0025,0.5570112171136511,Bond,Financials,Subordinated,BBB,2031-01-26 00:00:00,5.8273972602739725,5-10,2025-10-26,5.0,France,IG,13622.281103331596
981017,FR0014000NZ4,6059887.396994678,1.083835657997533,1361.5692571847535,-108976.42747022415,,FR0014000NZ4,Bond,5950910.969524454,0.0025,1.1178748894271517,Bond,Corporates,Senior,BB,2026-05-25 00:00:00,1.1506849315068493,1-5,2026-05-09,5.0,France,HY,108976.42747022398
981017,FR0014003G27,4956855.479454435,2.9097029397024774,5707.797140550409,-93733.06602185548,,FR0014003G27,Bond,4863122.4134325795,0.0025,3.0523978682162376,Bond,Financials,Senior,BBB,2028-05-14 00:00:00,3.1232876712328768,1-5,2028-03-30,5.0,France,IG,93733.06602185592
981017,FR001400KWR6,7263115.616438365,3.3333931402905588,10724.134795737313,-409754.47434097616,,FR001400KWR6,Bond,6853361.142097388,0.0025,3.6014965101839915,Bond,Corporates,Senior,BB,2029-03-22 00:00:00,3.978082191780822,1-5,2028-12-22,5.0,France,HY,409754.4743409762
981017,FR001400Y969,5015594.520547946,8.191878368966679,40824.502825454365,-252217.77728268434,,FR001400Y969,Bond,4763376.743265262,0.0025,9.212490939603038,Bond,Corporates,Senior,A,2035-03-21 00:00:00,9.978082191780821,5-10,2034-12-21,6.0,France,IG,252217.7772826841
981017,FR0128910454,3494273.525435,0.0622722195791372,22.56402065192675,-1321.1225931781642,,FR0128910454,Bond,3492952.4028418222,0.0025,0.06283632009543537,Bond,Corporates,Senior,BBB,2025-04-23 00:00:00,0.06301369863013699,0-1,2025-04-23,8.0,France,IG,1321.1225931779481
981017,FR0128957760,7994270.772923424,0.0270705272859782,21.67575452537657,-1314.1267023983714,,FR0128957760,Bond,7992956.646221026,0.0025,0.027612421149112613,Bond,Corporates,Senior,BBB,2025-04-10 00:00:00,0.0273972602739726,0-1,2025-04-10,8.0,France,IG,1314.1267023980618
981017,FR0129030898,4985749.711700001,0.0944095824535604,50.15239890049241,-7888.412215086986,,FR0129030898,Bond,4977861.299484914,0.0025,0.09566339242607272,Bond,Corporates,Senior,BB,2025-05-05 00:00:00,0.0958904109589041,0-1,2025-05-05,8.0,France,HY,7888.4122150866315
981017,FR0129061653,9918347.267999912,0.2919122286938837,366.2401826251521,-48423.273511166684,,FR0129061653,Bond,9869923.994488746,0.0025,0.30106823325951254,Bond,Corporates,Senior,BB,2025-07-17 00:00:00,0.2958904109589041,0-1,2025-07-17,8.0,France,HY,48423.27351116575
981017,FR0129084481,9957505.492499933,0.1624621056867005,183.97243728426196,-9821.101307671168,,FR0129084481,Bond,9947684.391192261,0.0025,0.16706141661880705,Bond,Corporates,Senior,BBB,2025-05-30 00:00:00,0.1643835616438356,0-1,2025-05-30,8.0,Luxembourg,IG,9821.101307671517
981017,FR0129107795,3992377.2708712425,0.0647861970444555,26.81121991189803,-4331.455888397294,,FR0129107795,Bond,3988045.814982845,0.0025,0.06545647754225295,Bond,Corporates,Senior,BB,2025-04-24 00:00:00,0.06575342465753424,0-1,2025-04-24,8.0,France,HY,4331.455888397526
981017,FR0129109759,10975139.80020225,0.0811011969354974,93.84430121883443,-5412.39770968878,,FR0129109759,Bond,10969727.402492562,0.0025,0.08344730446596826,Bond,Corporates,Senior,BBB,2025-04-30 00:00:00,0.0821917808219178,0-1,2025-04-30,8.0,France,IG,5412.397709688172
981017,FXW1023898,-1571135.255730133,0.0383561636461045,-0.2311610327160653,392.7838139325333,BNPP,,Currency Forward,-1570742.4719162006,0.0,0.0383561636461045,Currency Forward,Currency,,N/R,2025-04-14 00:00:00,0.038356164383561646,0-1,,,,NR,-392.7838139324449
981017,FXW1023970,924197.2092530195,0.0383561636461045,0.1359770780682737,-231.04930231325488,MSESE,,Currency Forward,923966.1599507063,0.0,0.0383561636461045,Currency Forward,Currency,,N/R,2025-04-14 00:00:00,0.038356164383561646,0-1,,,,NR,231.04930231324397
981017,FXW1023996,-19408141.39431341,0.0383561636461045,-2.855518639433749,4852.035348578353,MSESE,,Currency Forward,-19403289.35896483,0.0,0.0383561636461045,Currency Forward,Currency,,N/R,2025-04-14 00:00:00,0.038356164383561646,0-1,,,,NR,-4852.0353485792875
981017,FXW1023998,-18856292.66976472,0.498630038178138,-468.82737145082007,4714.07316744118,NATIXIS,,Currency Forward,-18851578.59659728,0.0,0.498630038178138,Currency Forward,Currency,,N/R,2025-09-29 00:00:00,0.4986301369863014,0-1,,,,NR,-4714.07316743955
981017,FXW1023999,19408141.39431341,0.0383561636461045,2.855518639433749,-4852.035348578353,MSESE,,Currency Forward,19403289.35896483,0.0,0.0383561636461045,Currency Forward,Currency,,N/R,2025-04-14 00:00:00,0.038356164383561646,0-1,,,,NR,4852.0353485792875
981017,FXW1024000,-14357911.366014602,0.1178082152994508,-19.92674455157205,3589.477841503651,MSESE,,Currency Forward,-14354321.888173098,0.0,0.1178082152994508,Currency Forward,Currency,,N/R,2025-05-13 00:00:00,0.1178082191780822,0-1,,,,NR,-3589.477841503918
981017,IKM25 Cmdty,0.0,0.0,12231.366461060185,-85330.9608777343,,,Bond Future,-85330.9608777343,0.0025,0.3057841615265046,Bond Future,Sovereigns,,BBB,2025-06-06 00:00:00,0.18356164383561643,0-1,2034-03-01,,Italy,IG,85330.9608777343
981017,INFS10000297,95282.273722894,8.961643835616393,-13.73585216099162,-93864.57208014245,JPMSE,,Index Linked Swap,1417.7016427515482,0.0025,8.961300439312367,Index Linked Swap,Interest rates,,N/R,2034-03-15 00:00:00,8.961643835616439,5-10,,,,NR,93864.57208014245
981017,INFS10000298,-382811.1600405017,18.96986301369862,492.5995261857834,389237.47735238844,JPMSE,,Index Linked Swap,6426.317311886756,0.0025,18.982178001853267,Index Linked Swap,Interest rates,,N/R,2044-03-15 00:00:00,18.96986301369863,10+,,,,NR,-389237.47735238844
981017,INFS10000299,294910.00896056613,28.975342465753467,-1474.4125371634475,-287983.85379648465,JPMSE,,Index Linked Swap,6926.155164081487,0.0025,28.93848215232438,Index Linked Swap,Interest rates,,N/R,2054-03-15 00:00:00,28.975342465753425,10+,,,,NR,287983.85379648465
981017,INFS10000325,217230.24253670985,8.9616438356164,-34.452701193080216,-194956.90647981016,CEP,,Index Linked Swap,22273.336056899687,0.0025,8.960782518086573,Index Linked Swap,Interest rates,,N/R,2034-03-15 00:00:00,8.961643835616439,5-10,,,,NR,194956.90647981016
981017,INFS10000327,638318.235813768,28.97534246575341,-3800.9263402487495,-530767.4021720472,CEP,,Index Linked Swap,107550.83364172082,0.0025,28.88031930724719,Index Linked Swap,Interest rates,,N/R,2054-03-15 00:00:00,28.975342465753425,10+,,,,NR,530767.4021720472
981017,INFS10000328,-846370.654913342,18.969863013698596,1288.9014686594946,733400.3624080565,CEP,,Index Linked Swap,-112970.29250528547,0.0025,19.002085550415085,Index Linked Swap,Interest rates,,N/R,2044-03-15 00:00:00,18.96986301369863,10+,,,,NR,-733400.3624080565
981017,INFS10000342,614934.2519138796,19.1369863013699,-1003.518784012045,-510200.0725113711,JPMSE,,Index Linked Swap,104734.17940250854,0.0025,19.111898331769602,Index Linked Swap,Interest rates,,N/R,2044-05-15 00:00:00,19.136986301369863,10+,,,,NR,510200.0725113711
981017,INFS10000344,604583.6941060941,19.136986301369877,-970.0206906229864,-509704.87630392326,CEP,,Index Linked Swap,94878.81780217082,0.0025,19.112735784104302,Index Linked Swap,Interest rates,,N/R,2044-05-15 00:00:00,19.136986301369863,10+,,,,NR,509704.87630392326
981017,INFS10000351,-462505.2788796504,19.136986301369927,810.967567522057,358673.4641020793,GIPB,,Index Linked Swap,-103831.81477757113,0.0025,19.157260490557977,Index Linked Swap,Interest rates,,N/R,2044-05-15 00:00:00,19.136986301369863,10+,,,,NR,-358673.4641020793
981017,INFS10000352,-205119.01693282035,19.13698630136992,352.5962104641436,162060.43172378282,CA,,Index Linked Swap,-43058.58520903753,0.0025,19.145801206631525,Index Linked Swap,Interest rates,,N/R,2044-05-15 00:00:00,19.136986301369863,10+,,,,NR,-162060.43172378282
981017,INFS10000354,-624102.2267040733,19.136986301369856,1051.1842399721716,502625.68933757284,GIPB,,Index Linked Swap,-121476.53736650042,0.0025,19.16326590736916,Index Linked Swap,Interest rates,,N/R,2044-05-15 00:00:00,19.136986301369863,10+,,,,NR,-502625.68933757284
981017,IRSB100002012,-692726.4314920021,5.938849723468185,-2524.372783836865,5315.679328004726,BNPP,,Swap,-687410.7521639974,0.00125,5.907295063670224,IR Swap,Interest rates,,N/R,2031-06-24 00:00:00,6.235616438356164,5-10,,,,NR,-5315.679328004713
981017,IRSB100007718,-1322697.346266784,29.64861280153789,-155799.7471694394,98040.35368271392,JPMSE,,Swap,-1224656.9925840702,0.0025,25.753619122301906,IR Swap,Interest rates,,N/R,2073-03-07 00:00:00,47.967123287671235,10+,,,,NR,-98040.35368271382
981017,IRSB100008421,-5143209.989239225,0.2328766958719226,-27.89213096988599,2994.3343711737452,BNPP,,Swap,-5140215.654868051,0.0025,0.23217939259767545,IR Swap,Interest rates,,N/R,2025-06-24 00:00:00,0.2328767123287671,0-1,,,,NR,-2994.3343711737543
981017,IRSB100008428,-4213312.270643228,0.2328766960545957,-22.849698207848853,2452.955602584204,NATIXIS,,Swap,-4210859.315040643,0.0025,0.2323054535993995,IR Swap,Interest rates,,N/R,2025-06-24 00:00:00,0.2328767123287671,0-1,,,,NR,-2452.9556025844067
981017,IRSB100008429,-6158052.487838696,0.0630136965986699,-2.445376560876876,970.104127768381,CEP,,Swap,-6157082.383710927,0.0025,0.06295256218464798,IR Swap,Interest rates,,N/R,2025-04-23 00:00:00,0.06301369863013699,0-1,,,,NR,-970.1041277684271
981017,OEM25 Cmdty,0.0,0.0,-45876.70019616516,323021.69519652106,,,Bond Future,323021.69519652106,0.0025,-1.1469175049041291,Bond Future,Sovereigns,,AAA,2025-06-06 00:00:00,0.18356164383561643,0-1,2030-04-18,,Germany,IG,-323021.69519652106
981017,RXM25 Cmdty,0.0,0.0,-367657.40996540553,1615275.5254679152,,,Bond Future,1615275.5254679152,0.0025,-9.191435249135138,Bond Future,Sovereigns,,AAA,2025-06-06 00:00:00,0.18356164383561643,0-1,2034-02-15,,Germany,IG,-1615275.5254679152
981017,TRS100000144,946086.0171181406,0.059604172519033,5.836124073555412,-940.90198414763,BNPP,TRS100000144,Bond,945145.115133993,0.0025,0.05975007562087189,Bond,Interest rates,Senior,N/R,2025-04-20 00:00:00,0.0547945205479452,0-1,2025-04-20,,,NR,940.9019841476111
981017,TRS100000147,976798.283125496,0.006278932080539,-2.968332278672392,-2525.5709048388653,BNPP,TRS100000147,Bond,974272.7122206572,0.0025,0.00620472377357219,Bond,Interest rates,Senior,N/R,2025-06-06 00:00:00,0.18356164383561643,0-1,2025-06-06,,,NR,2525.5709048388526
981017,TRS100000148,5003810.976142007,0.0069945321544751,-22.492144440761308,-15633.58499587786,BNPP,TRS100000148,Bond,4988177.391146129,0.0025,0.006432228543456067,Bond,Interest rates,Senior,N/R,2025-06-20 00:00:00,0.2219178082191781,0-1,2025-06-20,,,NR,15633.584995877929
981017,US91282CCM10,906426.5525992285,6.265287372194424,3570.1060084144915,-4641.1102745322005,,US91282CCM10,Bond,901785.4423246962,0.00125,6.3099136972996055,Bond,Sovereigns,Senior,AA,2031-07-15 00:00:00,6.293150684931507,5-10,2031-07-15,10.0,United States,IG,4641.110274532228
981017,USF43628B413,18634923.57403853,0.4811045658776788,865.0635804486664,-60410.33786022219,,USF43628B413,Bond,18574513.23617831,0.00125,0.49191786063328713,Bond,Financials,Junior Subordinated,BB,9999-12-31 00:00:00,7980.049315068493,10+,2025-09-29,4.0,France,HY,60410.337860222906
981017,VGM25 Index,0.0,0.0,0.0,0.0,,,Equity Index Future,0.0,0.0,0.0,Equity Index Future,Indices,,N/R,2025-06-20 00:00:00,0.2219178082191781,0-1,,,Europe,NR,0.0
981017,XS0207764712,19932981.911111247,0.2291351792395992,190.3955443083305,-419184.0239244359,,XS0207764712,Bond,19513797.88718681,0.0025,0.23389506784730746,Bond,Financials,Junior Subordinated,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2027-06-15,2.0,France,IG,419184.0239244364
981017,XS1684385161,5573203.222226524,0.4594029894912147,242.90212406696827,-42325.80638907377,,XS1684385161,Bond,5530877.41583745,0.0025,0.4654755425928889,Bond,Corporates,Senior,BB,2025-09-19 00:00:00,0.4712328767123288,0-1,2025-09-14,2.0,Japan,HY,42325.80638907384
981017,XS1739839998,10171144.505495733,0.1711131588475445,114.47003345212138,-21401.202685536224,,XS1739839998,Bond,10149743.302810196,0.0025,0.17397490968384752,Bond,Financials,Junior Subordinated,BB,9999-12-31 00:00:00,7980.049315068493,10+,2025-06-03,3.0,Italy,HY,21401.202685536817
981017,XS1808351214,3062646.1643835623,0.0450183659411111,13.9473166349546,-1711.7255274910872,,XS1808351214,Bond,3060934.4388560713,0.0025,0.04536704885698497,Bond,Financials,Subordinated,BBB,2030-04-17 00:00:00,5.049315068493151,5-10,2025-04-17,5.0,Spain,IG,1711.7255274909548
981017,XS2010031057,10295148.689691914,0.2256536129372009,166.00438161207265,-28431.53391564232,,XS2010031057,Bond,10266717.155776272,0.0025,0.22980372247750272,Bond,Financials,Junior Subordinated,BB,9999-12-31 00:00:00,7980.049315068493,10+,2025-06-23,2.0,Ireland,HY,28431.53391564265
981017,XS2076169668,14328321.401386438,0.1158916997163613,99.8013562594096,-13710.044518997847,,XS2076169668,Bond,14314611.35686744,0.00125,0.11713921666960392,Bond,Financials,Subordinated,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2025-05-13,3.0,Sweden,IG,13710.044518997893
981017,XS2110110686,10898531.609589037,0.0739211646545826,83.5872304705274,-5434.336309438917,,XS2110110686,Bond,10893097.273279598,0.0025,0.07601084541634578,Bond,Financials,Senior,BB,2025-04-28 00:00:00,0.07671232876712329,0-1,2025-04-28,3.0,Italy,HY,5434.336309438571
981017,XS2119468572,12061824.65751282,0.3703662236340918,596.8141447697269,-76336.47933932772,,XS2119468572,Bond,11985488.178173492,0.0025,0.3852865772533349,Bond,Corporates,Subordinated,BB,2080-08-18 00:00:00,55.42191780821918,10+,2025-08-18,2.0,United Kingdom,HY,76336.47933932766
981017,XS2131567138,9998199.72825731,0.4647580583653471,443.0289024524666,-57523.8888475078,,XS2131567138,Bond,9940675.839409802,0.0025,0.4758337809266588,Bond,Financials,Subordinated,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2025-09-22,4.0,Netherlands,IG,57523.88884750754
981017,XS2182055009,6368569.928078664,0.4120615508845582,361.1430502977993,-17692.410704306203,,XS2182055009,Bond,6350877.517374357,0.0025,0.42109012714200317,Bond,Financials,Secured,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2025-09-03,3.0,Netherlands,IG,17692.410704306327
981017,XS2187689034,18245365.75343125,0.2042262176636068,432.1999322877584,-23394.058007139247,,XS2187689034,Bond,18221971.69542411,0.0025,0.21503121597080077,Bond,Corporates,Subordinated,BBB,9999-12-31 00:00:00,7980.049315068493,10+,2025-06-17,4.0,Germany,IG,23394.058007139713
981017,XS2189784288,8526318.855420833,0.4735890991365955,586.3370056164852,-50876.51796524742,,XS2189784288,Bond,8475442.337455586,0.0025,0.4882475242770077,Bond,Financials,Junior Subordinated,BB,9999-12-31 00:00:00,7980.049315068493,10+,2025-10-09,4.0,Germany,HY,50876.517965247855
981017,XS2229875989,15279016.438304346,0.4469187272390626,968.2119439467475,-116036.80429309495,,XS2229875989,Bond,15162979.634011252,0.0025,0.47112402583773133,Bond,Corporates,Senior,BB,2025-09-15 00:00:00,0.4602739726027397,0-1,2025-09-15,5.0,United States,HY,116036.8042930942
981017,XS2234516164,2864238.7500000363,3.556972704735504,2926.339353314164,-168140.57636121134,,XS2234516164,Bond,2696098.173638825,0.0025,3.6301311885683583,Bond,Corporates,Senior,BB,2029-02-01 00:00:00,3.8438356164383563,1-5,2028-12-25,4.0,France,HY,168140.57636121148
981017,XS2244936659,2888723.4246619567,3.354530474591431,-3364.0184818778303,-159716.86386866277,,XS2244936659,Bond,2729006.560793294,0.0025,3.270430012544485,Bond,Corporates,Senior,BB,2028-10-21 00:00:00,3.5616438356164384,1-5,2028-09-08,6.0,Italy,HY,159716.86386866262
981017,XS2278566299,704752.1917811567,4.43049175386021,1722.3543040767074,-18716.156000811457,,XS2278566299,Bond,686036.0357803452,0.0025,4.4735506114621275,Bond,Corporates,Senior,BBB,2030-01-15 00:00:00,4.7972602739726025,1-5,2029-11-09,7.0,Italy,IG,18716.15600081149
981017,XS2322423539,1017546.4383562478,3.519995982084533,1646.4716004409484,-21730.63879768054,,XS2322423539,Bond,995815.7995585673,0.0025,3.5611577720955565,Bond,Corporates,Senior,BBB,2029-03-25 00:00:00,3.9863013698630136,1-5,2028-12-25,5.0,United Kingdom,IG,21730.638797680498
981017,XS2491664137,-1043479.8630137056,3.6338894812973153,-1830.9742985644157,23085.441427010563,,XS2491664137,Bond,-1020394.421586695,0.0025,3.5881151238332047,Bond,Corporates,Senior,BBB,2029-07-06 00:00:00,4.2684931506849315,1-5,2029-04-06,6.0,France,IG,-23085.441427010577
981017,XS2592659671,-4958022.602739726,3.450863758392183,-7758.125557613763,284487.63600925455,,XS2592659671,Bond,-4673534.966730472,0.0025,3.2569106194518387,Bond,Corporates,Senior,BB,2029-03-07 00:00:00,3.936986301369863,1-5,2028-12-07,5.0,United States,HY,-284487.6360092545
981017,XS2597110027,5153938.356164808,4.2634305170167766,11943.47832613942,-134501.62036686577,,XS2597110027,Bond,5019436.735797943,0.0025,4.562017475170262,Bond,Corporates,Senior,BBB,2030-03-14 00:00:00,4.956164383561644,1-5,2029-12-14,8.0,United Kingdom,IG,134501.62036686577
981017,XS2618867159,-951855.0000000001,3.9955921073571874,-1624.751703250062,24572.452491725744,,XS2618867159,Bond,-927282.5475082743,0.0025,3.954973314775936,Bond,Financials,Secured,B,2030-05-15 00:00:00,5.126027397260274,5-10,2030-01-18,5.0,Germany,HY,-24572.452491725795
