day_index,day_label,Portfolio,Identifier,AssetClass,TV_start,TV_pre_collateral,TV_end_of_day,Stress_PnL,Collateral_sales
3,Day 3,300191,XS3020942176,Bond,-57716.58930644911,-57604.58132452812,-57604.58132452812,112.00798192099319,0.0
3,Day 3,300191,XS3033735351,Bond,-9023.85686918868,-9022.243955569793,-9022.243955569793,1.6129136188865232,0.0
3,Day 3,300191,XS3038488436,Bond,-61925.05359180709,-61729.44391150345,-61729.44391150345,195.60968030364165,0.0
3,Day 3,300191,XS3041239669,Bond,-4511.873697065713,-4511.067411073275,-4511.067411073275,0.8062859924375516,0.0
3,Day 3,300191,XS3041246524,Bond,-2462.5258642222384,-2462.2258244662326,-2462.2258244662326,0.30003975600584454,0.0
3,Day 3,300191,XS3041382113,Bond,-7205.424140220194,-7202.8480546542305,-7202.8480546542305,2.5760855659636945,0.0
4,Day 4,300191,BE6359531173,Bond,-6713.499050523705,-6713.830098771686,-6713.830098771686,-0.3310482479810162,0.0
4,Day 4,300191,BE6360390031,Bond,-5252.719357700941,-5253.061700981767,-5253.061700981767,-0.342343280825844,0.0
4,Day 4,300191,CSH_EUR_DB,Cash,52797.453522269476,52797.453522269476,73504.2641393724,0.0,20706.81061710293
4,Day 4,300191,DE000CZ450R9,Bond,-140827.98209248742,-140908.930464737,-140908.930464737,-80.94837224957882,0.0
4,Day 4,300191,DE000CZ451J4,Bond,-41974.27056533956,-41992.107994074126,-41992.107994074126,-17.837428734565037,0.0
4,Day 4,300191,DE000CZ452E3,Bond,-118685.1173485033,-118757.10466281686,-118757.10466281686,-71.98731431354827,0.0
4,Day 4,300191,FR0014003N51,Bond,0.0,0.0,0.0,0.0,0.0
4,Day 4,300191,FR0128580331,Bond,-4473.2634620578365,-4473.391328265945,-4473.391328265945,-0.1278662081085713,0.0
4,Day 4,300191,FR0128584150,Bond,-5963.626578071244,-5963.797153045439,-5963.797153045439,-0.17057497419500578,0.0
4,Day 4,300191,FR0128585413,Bond,-8906.284432699958,-8906.588786784258,-8906.588786784258,-0.3043540842991206,0.0
4,Day 4,300191,FR0128607365,Bond,-10338.872497895158,-10339.282906454404,-10339.282906454404,-0.410408559246207,0.0
4,Day 4,300191,FR0128614064,Bond,-9782.975205464709,-9783.8025354244,-9783.8025354244,-0.8273299596912693,0.0
4,Day 4,300191,FR0128614254,Bond,-9320.721858157272,-9321.585961411645,-9321.585961411645,-0.8641032543728215,0.0
4,Day 4,300191,FR0128614551,Bond,-10179.871591325214,-10180.537400017502,-10180.537400017502,-0.6658086922871007,0.0
4,Day 4,300191,FR0128615376,Bond,-12297.153467668646,-12298.12653513132,-12298.12653513132,-0.9730674626734981,0.0
4,Day 4,300191,FR0128633858,Bond,-14683.882035836961,-14684.71198973084,-14684.71198973084,-0.8299538938790647,0.0
4,Day 4,300191,FR0128635192,Bond,-12440.076199693369,-12440.820866343787,-12440.820866343787,-0.7446666504183668,0.0
4,Day 4,300191,FR0128635606,Bond,-6218.954206700328,-6219.326450689822,-6219.326450689822,-0.3722439894945637,0.0
4,Day 4,300191,FR0128656842,Bond,-51017.236281082965,-51025.689088234874,-51025.689088234874,-8.452807151908928,0.0
4,Day 4,300191,FR0128662154,Bond,-10468.936582320706,-10470.301453826925,-10470.301453826925,-1.3648715062190604,0.0
4,Day 4,300191,FR0128666064,Bond,-15353.164404198957,-15354.683341852884,-15354.683341852884,-1.5189376539274235,0.0
4,Day 4,300191,FR0128692607,Bond,-76151.03596808981,-76159.67285383274,-76159.67285383274,-8.636885742933373,0.0
4,Day 4,300191,FR0128768654,Bond,-74940.01927995375,-74950.93356175901,-74950.93356175901,-10.914281805264181,0.0
4,Day 4,300191,FR0128787282,Bond,-18125.71627156415,-18130.112825970093,-18130.112825970093,-4.396554405942879,0.0
4,Day 4,300191,FR0128789924,Bond,-35351.035481857,-35355.901945637976,-35355.901945637976,-4.866463780977938,0.0
4,Day 4,300191,FR0128806710,Bond,-22382.821860654753,-22386.728969088068,-22386.728969088068,-3.907108433315443,0.0
4,Day 4,300191,FR0128813492,Bond,-26979.37123670481,-26984.11340135635,-26984.11340135635,-4.742164651539497,0.0
4,Day 4,300191,FR0128816198,Bond,-18376.09716866895,-18379.39869948933,-18379.39869948933,-3.301530820379412,0.0
4,Day 4,300191,FR0128816420,Bond,-1623.878386291668,-1623.93636228784,-1623.93636228784,-0.05797599617199012,0.0
4,Day 4,300191,FR0128867167,Bond,-22303.916852550214,-22306.36726949021,-22306.36726949021,-2.4504169399951934,0.0
4,Day 4,300191,FR0128867399,Bond,-42413.89740138447,-42419.81464513877,-42419.81464513877,-5.917243754302035,0.0
4,Day 4,300191,FR0128867449,Bond,-12919.547883344787,-12921.19521677562,-12921.19521677562,-1.6473334308338963,0.0
4,Day 4,300191,FR0128902766,Bond,-24784.18609977219,-24790.218955616852,-24790.218955616852,-6.0328558446635725,0.0
4,Day 4,300191,FR0128902923,Bond,-41740.20713467066,-41751.641455693,-41751.641455693,-11.434321022345102,0.0
4,Day 4,300191,FR0128910587,Bond,-3772.6118332136434,-3772.7528443104757,-3772.7528443104757,-0.14101109683224422,0.0
4,Day 4,300191,FR0128913656,Bond,-48333.19499769736,-48356.96761881516,-48356.96761881516,-23.772621117794188,0.0
4,Day 4,300191,FR0128913979,Bond,-86312.28640098931,-86336.85840759153,-86336.85840759153,-24.572006602218607,0.0
4,Day 4,300191,FR0128958545,Bond,-4578.514541495206,-4578.93125856561,-4578.93125856561,-0.41671707040404726,0.0
4,Day 4,300191,FR0128963560,Bond,-16212.99927200704,-16213.86973472436,-16213.86973472436,-0.8704627173192421,0.0
4,Day 4,300191,FR0128984541,Bond,-27687.672428001555,-27691.452184169644,-27691.452184169644,-3.7797561680890794,0.0
4,Day 4,300191,FR0128985662,Bond,-2627.666451423906,-2627.709162294824,-2627.709162294824,-0.04271087091819936,0.0
4,Day 4,300191,FR0129012466,Bond,-19472.64070648728,-19473.887949064516,-19473.887949064516,-1.2472425772357383,0.0
4,Day 4,300191,FR0129014306,Bond,-33951.543140262984,-33956.09678237738,-33956.09678237738,-4.553642114398826,0.0
4,Day 4,300191,FR0129014868,Bond,-100692.8179726496,-100733.25358632658,-100733.25358632658,-40.43561367697839,0.0
4,Day 4,300191,FR0129025500,Bond,-9319.693939234385,-9320.557340234582,-9320.557340234582,-0.8634010001969727,0.0
4,Day 4,300191,FR0129026011,Bond,-903.1704674712701,-903.1866129652564,-903.1866129652564,-0.016145493986300608,0.0
4,Day 4,300191,FR0129026433,Bond,-613.8012620973749,-613.8182158526856,-613.8182158526856,-0.016953755310737506,0.0
4,Day 4,300191,FR0129026458,Bond,-9544.814806494465,-9546.024115433183,-9546.024115433183,-1.2093089387180953,0.0
4,Day 4,300191,FR0129026656,Bond,-4796.54455296,-4796.774787098542,-4796.774787098542,-0.2302341385420732,0.0
4,Day 4,300191,FR0129030120,Bond,-15980.930888294442,-15981.774868773016,-15981.774868773016,-0.8439804785739398,0.0
4,Day 4,300191,FR0129030807,Bond,-6881.014247674763,-6881.40545925002,-6881.40545925002,-0.3912115752564205,0.0
4,Day 4,300191,FR0129052264,Bond,-69818.79523008391,-69842.97783375661,-69842.97783375661,-24.18260367269977,0.0
4,Day 4,300191,FR0129053411,Bond,-12121.36454088373,-12122.093062328133,-12122.093062328133,-0.7285214444036683,0.0
4,Day 4,300191,FR0129053510,Bond,-4917.478986502814,-4917.71869219762,-4917.71869219762,-0.23970569480570703,0.0
4,Day 4,300191,FR0129059954,Bond,-1724.8837512829896,-1724.9033719532974,-1724.9033719532974,-0.019620670307858745,0.0
4,Day 4,300191,FR0129061463,Bond,-4185.044062137114,-4185.1596778270605,-4185.1596778270605,-0.11561568994602567,0.0
4,Day 4,300191,FR0129061638,Bond,-3608.879371729104,-3609.008370357886,-3609.008370357886,-0.1289986287820284,0.0
4,Day 4,300191,FR0129065985,Bond,-19506.600621883554,-19508.112060854997,-19508.112060854997,-1.5114389714435674,0.0
4,Day 4,300191,FR0129066371,Bond,-12165.753105156,-12166.702033898202,-12166.702033898202,-0.9489287422020425,0.0
4,Day 4,300191,FR0129083459,Bond,-52002.37125963435,-52015.94538099342,-52015.94538099342,-13.574121359073615,0.0
4,Day 4,300191,FR0129101939,Bond,-6278.527172954961,-6279.311850617248,-6279.311850617248,-0.7846776622864127,0.0
4,Day 4,300191,FR0129102523,Bond,-821.1484767786308,-821.160480185991,-821.160480185991,-0.012003407360225538,0.0
4,Day 4,300191,FR0129104735,Bond,-96657.6495715837,-96694.86343097745,-96694.86343097745,-37.21385939375614,0.0
4,Day 4,300191,FR0129105732,Bond,-1264.0818462000914,-1264.1106073236765,-1264.1106073236765,-0.02876112358512728,0.0
4,Day 4,300191,FR0129106086,Bond,-2266.7639743207833,-2266.831778010047,-2266.831778010047,-0.06780368926365554,0.0
4,Day 4,300191,FR0129106409,Bond,-5473.101133049862,-5473.312993218872,-5473.312993218872,-0.211860169009924,0.0
4,Day 4,300191,FR0129107100,Bond,-4557.537895488,-4557.701966852237,-4557.701966852237,-0.16407136423731572,0.0
4,Day 4,300191,FR0129107423,Bond,-37373.633979237886,-37382.386954226946,-37382.386954226946,-8.752974989060021,0.0
4,Day 4,300191,FR0129108546,Bond,-60084.82151417705,-60108.81561414979,-60108.81561414979,-23.994099972740514,0.0
4,Day 4,300191,FR0129108900,Bond,-17409.312770151446,-17412.67998450143,-17412.67998450143,-3.3672143499825324,0.0
4,Day 4,300191,FR0129108918,Bond,-22950.859153493893,-22954.139809969594,-22954.139809969594,-3.2806564757011074,0.0
4,Day 4,300191,FR0129109825,Bond,-16290.278536895872,-16296.896179177204,-16296.896179177204,-6.6176422813314275,0.0
4,Day 4,300191,FR0129110146,Bond,-103499.95133055681,-103535.82326908202,-103535.82326908202,-35.871938525204314,0.0
4,Day 4,300191,IRSB100008195,Swap,5854.609607239681,5854.790066940885,5854.790066940885,0.18045970120329002,0.0
4,Day 4,300191,IRSB100008252,Swap,3987.782429112191,3987.927197746199,3987.927197746199,0.14476863400795992,0.0
4,Day 4,300191,IRSB100008289,Swap,3805.2530978103596,3805.404272704702,3805.404272704702,0.15117489434260278,0.0
4,Day 4,300191,IRSB100008398,Swap,7438.106522411428,7438.488632795524,7438.488632795524,0.3821103840955402,0.0
4,Day 4,300191,IRSB100008403,Swap,3966.944963078583,3967.1487529633255,3967.1487529633255,0.20378988474249127,0.0
4,Day 4,300191,IRSB100008630,Swap,7500.701978301318,7501.472626281239,7501.472626281239,0.7706479799207955,0.0
4,Day 4,300191,IRSB100008770,Swap,27677.339217622113,27680.48620118402,27680.48620118402,3.1469835619063815,0.0
4,Day 4,300191,IRSB100008780,Swap,28507.092077760088,28510.431039429364,28510.431039429364,3.338961669276614,0.0
4,Day 4,300191,IRSB100008821,Swap,644.7665696655822,644.7767276554948,644.7767276554948,0.01015798991261363,0.0
4,Day 4,300191,IRSB100008858,Swap,32341.499769757414,32345.797344550152,32345.797344550152,4.297574792737578,0.0
4,Day 4,300191,IRSB100009066,Swap,8800.130990975696,8800.4022420311,8800.4022420311,0.2712510554028995,0.0
4,Day 4,300191,IRSB100009071,Swap,19971.87821731173,19973.24621013344,19973.24621013344,1.3679928217097768,0.0
4,Day 4,300191,IRSB100009075,Swap,1197.3163930096744,1197.323773934826,1197.323773934826,0.0073809251516649965,0.0
4,Day 4,300191,IRSB100009088,Swap,6722.765676344325,6723.23076319489,6723.23076319489,0.46508685056505783,0.0
4,Day 4,300191,IRSB100009103,Swap,16975.506141626112,16976.692147708134,16976.692147708134,1.1860060820217768,0.0
4,Day 4,300191,IRSB100009104,Swap,985.1370074366404,985.1444297883827,985.1444297883827,0.007422351742320643,0.0
4,Day 4,300191,IRSB100009109,Swap,764.680464826872,764.6862261852797,764.6862261852797,0.005761358407653461,0.0
4,Day 4,300191,IRSB100009143,Swap,2043.4583138556038,2043.4933066329709,2043.4933066329709,0.03499277736705153,0.0
4,Day 4,300191,IRSB100009162,Swap,1874.0396883340768,1874.1128564979556,1874.1128564979556,0.07316816387879044,0.0
4,Day 4,300191,IRSB100009163,Swap,35689.56874175724,35696.120179707774,35696.120179707774,6.551437950533,0.0
4,Day 4,300191,IRSB100009168,Swap,20142.50964414771,20146.690041587754,20146.690041587754,4.180397440042725,0.0
4,Day 4,300191,IRSB100009187,Swap,1912.5740413651633,1912.6133431431977,1912.6133431431977,0.03930177803431434,0.0
4,Day 4,300191,IRSB100009195,Swap,5942.555277397334,5942.681461577467,5942.681461577467,0.1261841801333503,0.0
4,Day 4,300191,IRSB100009204,Swap,48589.24777990138,48597.33515049863,48597.33515049863,8.087370597248082,0.0
4,Day 4,300191,IRSB100009211,Swap,12307.344014995293,12308.380904947126,12308.380904947126,1.0368899518325634,0.0
4,Day 4,300191,IRSB100009221,Swap,16942.82213938961,16944.295989282207,16944.295989282207,1.473849892598082,0.0
4,Day 4,300191,IRSB100009226,Swap,64297.74007111973,64309.89538317053,64309.89538317053,12.155312050796056,0.0
4,Day 4,300191,IRSB100009231,Swap,45765.90392767187,45774.5245039862,45774.5245039862,8.62057631432981,0.0
4,Day 4,300191,IRSB100009239,Swap,20577.9365439952,20579.38833090722,20579.38833090722,1.451786912017269,0.0
4,Day 4,300191,IRSB100009245,Swap,29488.67860297905,29493.14244457369,29493.14244457369,4.463841594639234,0.0
4,Day 4,300191,IRSB100009252,Swap,42472.61698059077,42480.03538015357,42480.03538015357,7.418399562797276,0.0
4,Day 4,300191,IRSB100009258,Swap,63176.92911412916,63190.64674085377,63190.64674085377,13.717626724610454,0.0
4,Day 4,300191,IRSB100009288,Swap,1146.3163724509177,1146.3509208158089,1146.3509208158089,0.03454836489117952,0.0
4,Day 4,300191,IRSB100009319,Swap,22907.163034888195,22910.756123044925,22910.756123044925,3.593088156729209,0.0
4,Day 4,300191,IRSB100009346,Swap,54277.801029092625,54289.95815304188,54289.95815304188,12.157123949255038,0.0
4,Day 4,300191,IRSB100009375,Swap,9950.954491376879,9951.970071054904,9951.970071054904,1.0155796780254605,0.0
4,Day 4,300191,IRSB100009384,Swap,19903.83947800373,19905.87083438327,19905.87083438327,2.03135637953892,0.0
4,Day 4,300191,IRSB100009392,Swap,16133.9167901031,16136.591127196303,16136.591127196303,2.674337093203576,0.0
4,Day 4,300191,IRSB100009413,Swap,22120.524871726153,22123.873360853093,22123.873360853093,3.348489126939967,0.0
4,Day 4,300191,IRSB100009427,Swap,15859.544124510765,15861.60810901957,15861.60810901957,2.063984508804424,0.0
4,Day 4,300191,IRSB100009437,Swap,45761.146997499614,45771.96076215049,45771.96076215049,10.813764650876692,0.0
4,Day 4,300191,IRSB100009458,Swap,7205.147116152211,7205.7393431437695,7205.7393431437695,0.5922269915581637,0.0
4,Day 4,300191,IRSB100009466,Swap,4916.385228835156,4917.004849507322,4917.004849507322,0.6196206721660928,0.0
4,Day 4,300191,IRSB100009470,Swap,1347920.092068192,225215.61239130376,225215.61239130376,-1122704.4796768883,0.0
4,Day 4,300191,SECL100006670,Bond,9.767483714325104,9.767966438890799,9.767966438890799,0.0004827245656944257,0.0
4,Day 4,300191,XS2812505829,Bond,-7454.932850883153,-7455.145814176376,-7455.145814176376,-0.212963293222856,0.0
4,Day 4,300191,XS2823899161,Bond,-15607.15466342101,-15608.365160038778,-15608.365160038778,-1.2104966177685128,0.0
4,Day 4,300191,XS2840087667,Bond,-15649.316817624707,-15650.496610848146,-15650.496610848146,-1.179793223438537,0.0
4,Day 4,300191,XS2841263358,Bond,-20393.596590490088,-20395.20056909503,-20395.20056909503,-1.6039786049404938,0.0
4,Day 4,300191,XS2843279691,Bond,-8398.076535039774,-8398.756833062806,-8398.756833062806,-0.6802980230313551,0.0
4,Day 4,300191,XS2845159602,Bond,-19636.416129696994,-19638.980787142566,-19638.980787142566,-2.564657445571356,0.0
4,Day 4,300191,XS2865535673,Bond,-30974.112537448218,-30977.83066221395,-30977.83066221395,-3.7181247657317726,0.0
4,Day 4,300191,XS2895045164,Bond,-34468.388039481084,-34474.175886103396,-34474.175886103396,-5.787846622311918,0.0
4,Day 4,300191,XS2903381072,Bond,-72390.3395415827,-72411.42758058089,-72411.42758058089,-21.088038998190314,0.0
4,Day 4,300191,XS2906220855,Bond,-74500.02007977523,-74522.34775322242,-74522.34775322242,-22.327673447187408,0.0
4,Day 4,300191,XS2908892438,Bond,-29478.675597646,-29485.473566502777,-29485.473566502777,-6.797968856775697,0.0
4,Day 4,300191,XS2914666057,Bond,-42269.110800563874,-42277.85330570295,-42277.85330570295,-8.742505139074638,0.0
4,Day 4,300191,XS2920487852,Bond,-84461.47058364049,-84490.24850466117,-84490.24850466117,-28.77792102067906,0.0
4,Day 4,300191,XS2924143154,Bond,-45351.6637179674,-45361.73967302606,-45361.73967302606,-10.07595505865902,0.0
4,Day 4,300191,XS2932960730,Bond,-36350.13420432247,-36358.7826492373,-36358.7826492373,-8.648444914826541,0.0
4,Day 4,300191,XS2942506978,Bond,-38656.3852217435,-38666.18192813867,-38666.18192813867,-9.796706395172805,0.0
4,Day 4,300191,XS2974163672,Bond,-52418.00173812096,-52427.157578698374,-52427.157578698374,-9.155840577412164,0.0
4,Day 4,300191,XS2976487483,Bond,-3558.8403689834754,-3558.8904584584247,-3558.8904584584247,-0.05008947494934546,0.0
4,Day 4,300191,XS2976509716,Bond,-16290.826612216806,-16293.478265701793,-16293.478265701793,-2.651653484987037,0.0
4,Day 4,300191,XS2977963219,Bond,-61696.23450945747,-61706.37738444055,-61706.37738444055,-10.142874983081128,0.0
4,Day 4,300191,XS2985295562,Bond,-5082.179736154552,-5082.376473218319,-5082.376473218319,-0.19673706376670452,0.0
4,Day 4,300191,XS2989343293,Bond,-92847.78131212105,-92891.5367281141,-92891.5367281141,-43.75541599304415,0.0
4,Day 4,300191,XS2993382667,Bond,-126481.32080600117,-126535.32403584963,-126535.32403584963,-54.00322984845843,0.0
4,Day 4,300191,XS2994493786,Bond,-32219.6323570863,-32226.560533707976,-32226.560533707976,-6.928176621677267,0.0
4,Day 4,300191,XS2996733593,Bond,-4260.677398446162,-4260.917362320629,-4260.917362320629,-0.23996387446641165,0.0
4,Day 4,300191,XS2996858960,Bond,-112002.73684257871,-112065.87032898245,-112065.87032898245,-63.13348640373442,0.0
4,Day 4,300191,XS2997427682,Bond,-167182.21450757858,-167263.32942239524,-167263.32942239524,-81.11491481665871,0.0
4,Day 4,300191,XS2998732262,Bond,-118992.55500843731,-119050.07898881043,-119050.07898881043,-57.52398037312378,0.0
4,Day 4,300191,XS2999542348,Bond,-53971.42793089425,-53981.12776454847,-53981.12776454847,-9.699833654223767,0.0
4,Day 4,300191,XS2999676203,Bond,-76825.25361672307,-76855.08415867966,-76855.08415867966,-29.830541956587695,0.0
4,Day 4,300191,XS3002279886,Bond,-110511.9072364001,-110561.43482079495,-110561.43482079495,-49.52758439484751,0.0
4,Day 4,300191,XS3002353103,Bond,-11173.730912150353,-11174.557099011263,-11174.557099011263,-0.8261868609097291,0.0
4,Day 4,300191,XS3003206359,Bond,-164155.77302149837,-164247.36065561653,-164247.36065561653,-91.58763411815744,0.0
4,Day 4,300191,XS3005193340,Bond,-2815.9257611842568,-2816.1225356035025,-2816.1225356035025,-0.19677441924568484,0.0
4,Day 4,300191,XS3006178597,Bond,-59655.1823944636,-59679.17791517852,-59679.17791517852,-23.995520714925078,0.0
4,Day 4,300191,XS3010368689,Bond,-3909.682079374937,-3909.833628046909,-3909.833628046909,-0.15154867197179556,0.0
4,Day 4,300191,XS3015128211,Bond,-24003.173408213537,-24008.95391317133,-24008.95391317133,-5.780504957794619,0.0
4,Day 4,300191,XS3020856848,Bond,-41349.98046917307,-41363.76436359973,-41363.76436359973,-13.7838944266623,0.0
4,Day 4,300191,XS3020942176,Bond,-57604.58132452812,-57626.9394471445,-57626.9394471445,-22.35812261638057,0.0
4,Day 4,300191,XS3033735351,Bond,-9022.243955569793,-9022.56648063551,-9022.56648063551,-0.3225250657178549,0.0
4,Day 4,300191,XS3038488436,Bond,-61729.44391150345,-61768.44226867386,-61768.44226867386,-38.99835717041424,0.0
4,Day 4,300191,XS3041239669,Bond,-4511.067411073275,-4511.228639454595,-4511.228639454595,-0.16122838132014294,0.0
4,Day 4,300191,XS3041246524,Bond,-2462.2258244662326,-2462.2858251059283,-2462.2858251059283,-0.060000639695772406,0.0
4,Day 4,300191,XS3041382113,Bond,-7202.8480546542305,-7203.363087566834,-7203.363087566834,-0.5150329126036013,0.0
5,Day 5,300191,BE6359531173,Bond,-6713.830098771686,-6714.492227916179,-6714.492227916179,-0.6621291444935196,0.0
5,Day 5,300191,BE6360390031,Bond,-5253.061700981767,-5253.746432167513,-5253.746432167513,-0.6847311857463865,0.0
5,Day 5,300191,CSH_EUR_DB,Cash,73504.2641393724,73504.2641393724,15126.002280871355,0.0,-58378.26185850105
5,Day 5,300191,DE000CZ450R9,Bond,-140908.930464737,-141070.92026800005,-141070.92026800005,-161.98980326304445,0.0
5,Day 5,300191,DE000CZ451J4,Bond,-41992.107994074126,-42027.79801196699,-42027.79801196699,-35.69001789286267,0.0
5,Day 5,300191,DE000CZ452E3,Bond,-118757.10466281686,-118901.16661786765,-118901.16661786765,-144.06195505079813,0.0
5,Day 5,300191,FR0014003N51,Bond,0.0,0.0,0.0,0.0,0.0
5,Day 5,300191,FR0128580331,Bond,-4473.391328265945,-4473.647067992158,-4473.647067992158,-0.255739726212596,0.0
5,Day 5,300191,FR0128584150,Bond,-5963.797153045439,-5964.13831275159,-5964.13831275159,-0.3411597061513021,0.0
5,Day 5,300191,FR0128585413,Bond,-8906.588786784258,-8907.197515754217,-8907.197515754217,-0.6087289699589746,0.0
5,Day 5,300191,FR0128607365,Bond,-10339.282906454404,-10340.103756155788,-10340.103756155788,-0.8208497013838496,0.0
5,Day 5,300191,FR0128614064,Bond,-9783.8025354244,-9785.457335275623,-9785.457335275623,-1.654799851223288,0.0
5,Day 5,300191,FR0128614254,Bond,-9321.585961411645,-9323.31432813855,-9323.31432813855,-1.7283667269039142,0.0
5,Day 5,300191,FR0128614551,Bond,-10180.537400017502,-10181.86910449575,-10181.86910449575,-1.3317044782488665,0.0
5,Day 5,300191,FR0128615376,Bond,-12298.12653513132,-12300.072824053326,-12300.072824053326,-1.9462889220067154,0.0
5,Day 5,300191,FR0128633858,Bond,-14684.71198973084,-14686.371991338949,-14686.371991338949,-1.6600016081083595,0.0
5,Day 5,300191,FR0128635192,Bond,-12440.820866343787,-12442.310288796556,-12442.310288796556,-1.4894224527688493,0.0
5,Day 5,300191,FR0128635606,Bond,-6219.326450689822,-6220.070983231154,-6220.070983231154,-0.7445325413318642,0.0
5,Day 5,300191,FR0128656842,Bond,-51025.689088234874,-51042.597503550816,-51042.597503550816,-16.908415315941966,0.0
5,Day 5,300191,FR0128662154,Bond,-10470.301453826925,-10473.03155272541,-10473.03155272541,-2.730098898484357,0.0
5,Day 5,300191,FR0128666064,Bond,-15354.683341852884,-15357.721517707458,-15357.721517707458,-3.0381758545736375,0.0
5,Day 5,300191,FR0128692607,Bond,-76159.67285383274,-76176.94858447238,-76176.94858447238,-17.275730639637914,0.0
5,Day 5,300191,FR0128768654,Bond,-74950.93356175901,-74972.7653044866,-74972.7653044866,-21.83174272759061,0.0
5,Day 5,300191,FR0128787282,Bond,-18130.112825970093,-18138.908067629072,-18138.908067629072,-8.795241658979648,0.0
5,Day 5,300191,FR0128789924,Bond,-35355.901945637976,-35365.63621304582,-35365.63621304582,-9.734267407846346,0.0
5,Day 5,300191,FR0128806710,Bond,-22386.728969088068,-22394.544549991493,-22394.544549991493,-7.815580903425143,0.0
5,Day 5,300191,FR0128813492,Bond,-26984.11340135635,-26993.59939772019,-26993.59939772019,-9.485996363840968,0.0
5,Day 5,300191,FR0128816198,Bond,-18379.39869948933,-18386.00294746532,-18386.00294746532,-6.604247975988983,0.0
5,Day 5,300191,FR0128816420,Bond,-1623.93636228784,-1624.0523184199228,-1624.0523184199228,-0.11595613208282884,0.0
5,Day 5,300191,FR0128867167,Bond,-22306.36726949021,-22311.268641799677,-22311.268641799677,-4.90137230946857,0.0
5,Day 5,300191,FR0128867399,Bond,-42419.81464513877,-42431.65078369931,-42431.65078369931,-11.83613856053853,0.0
5,Day 5,300191,FR0128867449,Bond,-12921.19521677562,-12924.490303730538,-12924.490303730538,-3.295086954916769,0.0
5,Day 5,300191,FR0128902766,Bond,-24790.218955616852,-24802.28760428781,-24802.28760428781,-12.068648670956463,0.0
5,Day 5,300191,FR0128902923,Bond,-41751.641455693,-41774.51636237826,-41774.51636237826,-22.874906685254246,0.0
5,Day 5,300191,FR0128910587,Bond,-3772.7528443104757,-3773.034877045447,-3773.034877045447,-0.2820327349713807,0.0
5,Day 5,300191,FR0128913656,Bond,-48356.96761881516,-48404.53624611828,-48404.53624611828,-47.56862730312423,0.0
5,Day 5,300191,FR0128913979,Bond,-86336.85840759153,-86386.01641146945,-86386.01641146945,-49.158003877921146,0.0
5,Day 5,300191,FR0128958545,Bond,-4578.93125856561,-4579.764768562076,-4579.764768562076,-0.8335099964660913,0.0
5,Day 5,300191,FR0128963560,Bond,-16213.86973472436,-16215.610753627867,-16215.610753627867,-1.7410189035072108,0.0
5,Day 5,300191,FR0128984541,Bond,-27691.452184169644,-27699.012728485428,-27699.012728485428,-7.560544315783773,0.0
5,Day 5,300191,FR0128985662,Bond,-2627.709162294824,-2627.794585425131,-2627.794585425131,-0.08542313030693549,0.0
5,Day 5,300191,FR0129012466,Bond,-19473.887949064516,-19476.382593993312,-19476.382593993312,-2.4946449287963333,0.0
5,Day 5,300191,FR0129014306,Bond,-33956.09678237738,-33965.20528809154,-33965.20528809154,-9.108505714160856,0.0
5,Day 5,300191,FR0129014868,Bond,-100733.25358632658,-100814.15728945956,-100814.15728945956,-80.90370313297899,0.0
5,Day 5,300191,FR0129025500,Bond,-9320.557340234582,-9322.28430221046,-9322.28430221046,-1.7269619758790213,0.0
5,Day 5,300191,FR0129026011,Bond,-903.1866129652564,-903.2189045304777,-903.2189045304777,-0.0322915652213851,0.0
5,Day 5,300191,FR0129026433,Bond,-613.8182158526856,-613.8521242998638,-613.8521242998638,-0.033908447178191636,0.0
5,Day 5,300191,FR0129026458,Bond,-9546.024115433183,-9548.443039744665,-9548.443039744665,-2.4189243114815326,0.0
5,Day 5,300191,FR0129026656,Bond,-4796.774787098542,-4797.235277478104,-4797.235277478104,-0.46049037956163374,0.0
5,Day 5,300191,FR0129030120,Bond,-15981.774868773016,-15983.462918874291,-15983.462918874291,-1.6880501012747118,0.0
5,Day 5,300191,FR0129030807,Bond,-6881.40545925002,-6882.187926884235,-6882.187926884235,-0.7824676342152088,0.0
5,Day 5,300191,FR0129052264,Bond,-69842.97783375661,-69891.35979299004,-69891.35979299004,-48.38195923343301,0.0
5,Day 5,300191,FR0129053411,Bond,-12122.093062328133,-12123.550192788516,-12123.550192788516,-1.4571304603832687,0.0
5,Day 5,300191,FR0129053510,Bond,-4917.71869219762,-4918.19812695645,-4918.19812695645,-0.47943475883039355,0.0
5,Day 5,300191,FR0129059954,Bond,-1724.9033719532974,-1724.942613740286,-1724.942613740286,-0.03924178698866854,0.0
5,Day 5,300191,FR0129061463,Bond,-4185.1596778270605,-4185.390915594932,-4185.390915594932,-0.2312377678717894,0.0
5,Day 5,300191,FR0129061638,Bond,-3609.008370357886,-3609.2663768375073,-3609.2663768375073,-0.25800647962114454,0.0
5,Day 5,300191,FR0129065985,Bond,-19508.112060854997,-19511.135173020935,-19511.135173020935,-3.0231121659380733,0.0
5,Day 5,300191,FR0129066371,Bond,-12166.702033898202,-12168.60003941549,-12168.60003941549,-1.898005517288766,0.0
5,Day 5,300191,FR0129083459,Bond,-52015.94538099342,-52043.10071018729,-52043.10071018729,-27.155329193868965,0.0
