,Portfolio,Identifier,TV,Duration_t,DollarRateConvexity1pc,TotalEffect,Counterparty,ISIN,AssetClass,TV_day,shock_rates_dec,Duration_next
175,981017,XS1808351214,3062646.1643835623,0.0450183659411111,13.9473166349546,-1711.7255274910872,,XS1808351214,Bond,3060934.4388560713,0.0025,0.04536704885698497
176,981017,XS2010031057,10295148.689691914,0.2256536129372009,166.00438161207265,-28431.53391564232,,XS2010031057,Bond,10266717.155776272,0.0025,0.22980372247750272
177,981017,XS2076169668,14328321.401386438,0.1158916997163613,99.8013562594096,-13710.044518997847,,XS2076169668,Bond,14314611.35686744,0.00125,0.11713921666960392
178,981017,XS2110110686,10898531.609589037,0.0739211646545826,83.5872304705274,-5434.336309438917,,XS2110110686,Bond,10893097.273279598,0.0025,0.07601084541634578
179,981017,XS2119468572,12061824.65751282,0.3703662236340918,596.8141447697269,-76336.47933932772,,XS2119468572,Bond,11985488.178173492,0.0025,0.3852865772533349
180,981017,XS2131567138,9998199.72825731,0.4647580583653471,443.0289024524666,-57523.8888475078,,XS2131567138,Bond,9940675.839409802,0.0025,0.4758337809266588
181,981017,XS2182055009,6368569.928078664,0.4120615508845582,361.1430502977993,-17692.410704306203,,XS2182055009,Bond,6350877.517374357,0.0025,0.42109012714200317
182,981017,XS2187689034,18245365.75343125,0.2042262176636068,432.1999322877584,-23394.058007139247,,XS2187689034,Bond,18221971.69542411,0.0025,0.21503121597080077
183,981017,XS2189784288,8526318.855420833,0.4735890991365955,586.3370056164852,-50876.51796524742,,XS2189784288,Bond,8475442.337455586,0.0025,0.4882475242770077
184,981017,XS2229875989,15279016.438304346,0.4469187272390626,968.2119439467475,-116036.80429309495,,XS2229875989,Bond,15162979.634011252,0.0025,0.47112402583773133
185,981017,XS2234516164,2864238.7500000363,3.556972704735504,2926.339353314164,-168140.57636121134,,XS2234516164,Bond,2696098.173638825,0.0025,3.6301311885683583
186,981017,XS2244936659,2888723.4246619567,3.354530474591431,-3364.0184818778303,-159716.86386866277,,XS2244936659,Bond,2729006.560793294,0.0025,3.270430012544485
187,981017,XS2278566299,704752.1917811567,4.43049175386021,1722.3543040767074,-18716.156000811457,,XS2278566299,Bond,686036.0357803452,0.0025,4.4735506114621275
188,981017,XS2322423539,1017546.4383562478,3.519995982084533,1646.4716004409484,-21730.63879768054,,XS2322423539,Bond,995815.7995585673,0.0025,3.5611577720955565
189,981017,XS2491664137,-1043479.8630137056,3.6338894812973153,-1830.9742985644157,23085.441427010563,,XS2491664137,Bond,-1020394.421586695,0.0025,3.5881151238332047
190,981017,XS2592659671,-4958022.602739726,3.450863758392183,-7758.125557613763,284487.63600925455,,XS2592659671,Bond,-4673534.966730472,0.0025,3.2569106194518387
191,981017,XS2597110027,5153938.356164808,4.2634305170167766,11943.47832613942,-134501.62036686577,,XS2597110027,Bond,5019436.735797943,0.0025,4.562017475170262
192,981017,XS2618867159,-951855.0000000001,3.9955921073571874,-1624.751703250062,24572.452491725744,,XS2618867159,Bond,-927282.5475082743,0.0025,3.954973314775936
193,981017,XS2641927574,4583931.506848985,2.816130577216561,5173.825385895791,-86789.11020764231,,XS2641927574,Bond,4497142.396641343,0.0025,2.945476211863956
194,981017,XS2904849879,4140630.1371053937,3.9018436894384134,8233.93931727402,-202702.57785253317,,XS2904849879,Bond,3937927.5592528605,0.0025,4.107692172370264
195,981017,XS2919680236,4970542.191784944,8.317427464384354,42707.20855674758,-255239.63808398345,,XS2919680236,Bond,4715302.553700961,0.0025,9.385107678303044
196,981017,XS2977890313,4417953.205479452,4.20125940640656,10026.141304742008,-320361.6766812247,,XS2977890313,Bond,4097591.5287982277,0.0025,4.45191293902511
197,981017,XS2987792269,5971417.808639263,4.241425343291009,13754.94919394662,-318015.4236745045,,XS2987792269,Bond,5653402.3849647585,0.0025,4.585299073139675
198,981017,XS3003295519,5713463.013698629,8.105571750004742,45621.13060737734,-284473.55038705224,,XS3003295519,Bond,5428989.463311577,0.0025,9.246100015189176
199,981017,XS3004055177,6127008.904171441,5.9920063968037285,26942.786536082687,-247595.1104825422,,XS3004055177,Bond,5879413.793688899,0.0025,6.665576060205796
200,981017,XS3011736108,3430099.726027555,6.663852872123573,18587.186136464014,-140352.64909074572,,XS3011736108,Bond,3289747.0769368093,0.0025,7.1285325255351735
201,981017,XS3025207807,1617740.9246575946,5.8161732196734635,6742.8716038625225,-117423.10508337572,,XS3025207807,Bond,1500317.819574219,0.0025,5.984745009770027
202,981017,XS3032018239,8660665.342467021,3.670648784753813,15080.904514164324,-196787.0858348772,,XS3032018239,Bond,8463878.256632144,0.0025,4.047671397607921
203,981017,XS3037678862,3684275.0000031833,9.354587753618368,39972.91866426774,-212861.98715563904,,XS3037678862,Bond,3471413.012847544,0.0025,10.35391072022506
204,981017,XS3037682112,12786432.000000004,8.013387609865513,100776.93592846049,-632024.4024665325,,XS3037682112,Bond,12154407.597533472,0.0025,10.532811008077026
205,981017,XS3038544790,3494074.076150994,6.736100482391644,19315.29754845593,-144380.0147946144,,XS3038544790,Bond,3349694.0613563797,0.0025,7.218982921103042
