;Identifier;Portfolio;AssetClass;AssetID;Nominal;TVPercent;TV;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;NetExposure;LiquidityScore;ISIN;Market;Variable;Type;Unit;T0;Day 5;shock_std;Comment;Effect;Method
4986;XS2908566982;389037;Bond;NEUCP SRGIM 20240920 20250919 3.035;10000000.0;0.762669595;9819800.11319077;0.466483889;0.466483889;665.4151896;-458.07785460038707;-458.07785460038707;0.0;0.0;0.0;;9886355.53;8.0;XS2908566982;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;3206.5449822027094;SpreadDelta1bp × shock_bps
4987;XS2908585263;389037;Bond;NACN Float 09/26/25;10000000.0;0.784884811;10124953.465630313;0.02686668;0.488775424;-215.3857537;-27.20238847759806;-494.88284231437257;0.0;0.0;0.0;;10174327.58;;XS2908585263;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;136.0119423879901;RateDelta1bp × shock_bps
4988;XS2908585263;389037;Bond;NACN Float 09/26/25;10000000.0;0.784884811;10124953.465630313;0.02686668;0.488775424;-215.3857537;-27.20238847759806;-494.88284231437257;0.0;0.0;0.0;;10174327.58;;XS2908585263;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3959.0627385149805;SpreadDelta1bp × shock_bps
4989;XS2914760405;389037;Bond;NEUCP BANSAN 20241003 20251002 2.75;4000000.0;0.304885556;3921178.561212293;0.502001335;0.502001335;293.4074628;-196.84368725019502;-196.84368725019502;0.0;0.0;0.0;;3952179.324;8.0;XS2914760405;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;984.2184362509737;RateDelta1bp × shock_bps
4990;XS2914760405;389037;Bond;NEUCP BANSAN 20241003 20251002 2.75;4000000.0;0.304885556;3921178.561212293;0.502001335;0.502001335;293.4074628;-196.84368725019502;-196.84368725019502;0.0;0.0;0.0;;3952179.324;8.0;XS2914760405;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;1574.7494980015601;SpreadDelta1bp × shock_bps
4991;XS2918558227;389037;Bond;NEUCP UBSLON 081024 071125 ESTRON 0.33;12000000.0;0.940839076;12123444.767588142;0.028389724;0.600428106;-401.4809818;-34.41812508810715;-727.9256979998557;0.0;0.0;0.0;;12195936.05;8.0;XS2918558227;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;172.09062544053552;RateDelta1bp × shock_bps
4992;XS2918558227;389037;Bond;NEUCP UBSLON 081024 071125 ESTRON 0.33;12000000.0;0.940839076;12123444.767588142;0.028389724;0.600428106;-401.4809818;-34.41812508810715;-727.9256979998557;0.0;0.0;0.0;;12195936.05;8.0;XS2918558227;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;5823.405583998846;SpreadDelta1bp × shock_bps
4993;XS2922134684;389037;Bond;NEUCP HSBBAN 151024 141025 ESTRON 0.31;5000000.0;0.391464599;5047640.121477424;0.024400632;0.534661051;-133.0663579;-12.316560907260591;-269.87765724188876;0.0;0.0;0.0;;5074488.649;8.0;XS2922134684;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;61.582804536302866;RateDelta1bp × shock_bps
4994;XS2922134684;389037;Bond;NEUCP HSBBAN 151024 141025 ESTRON 0.31;5000000.0;0.391464599;5047640.121477424;0.024400632;0.534661051;-133.0663579;-12.316560907260591;-269.87765724188876;0.0;0.0;0.0;;5074488.649;8.0;XS2922134684;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2159.02125793511;SpreadDelta1bp × shock_bps
4995;XS2923562263;389037;Bond;NEUCP UBSLON 171024 161025 ESTRON 0.3;9500000.0;0.743937965;9591980.350981867;0.024529388;0.540593034;-258.2040981;-23.52854077176104;-518.5357760005672;0.0;0.0;0.0;;9643540.618;8.0;XS2923562263;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;117.64270385880504;RateDelta1bp × shock_bps
4996;XS2923562263;389037;Bond;NEUCP UBSLON 171024 161025 ESTRON 0.3;9500000.0;0.743937965;9591980.350981867;0.024529388;0.540593034;-258.2040981;-23.52854077176104;-518.5357760005672;0.0;0.0;0.0;;9643540.618;8.0;XS2923562263;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4148.286208004538;SpreadDelta1bp × shock_bps
4997;XS2924143154;389037;Bond;NEUCP HSBBAN 171024 161025 ESTRON 0.31;10000000.0;0.782751444;10092449.215392875;0.024579909;0.540072255;-271.619971;-24.807148330147825;-545.0651806230211;0.0;0.0;0.0;;10146673.11;8.0;XS2924143154;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;124.03574165073896;RateDelta1bp × shock_bps
4998;XS2924143154;389037;Bond;NEUCP HSBBAN 171024 161025 ESTRON 0.31;10000000.0;0.782751444;10092449.215392875;0.024579909;0.540072255;-271.619971;-24.807148330147825;-545.0651806230211;0.0;0.0;0.0;;10146673.11;8.0;XS2924143154;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4360.521444984169;SpreadDelta1bp × shock_bps
4999;XS2931921113;389037;Bond;ROYAL BANK OF CANADA (EUR 2.394, 4-Nov-2026);9000000.0;0.697505055;8901668.305288615;0.09918967;1.555195347;11.77578035;-88.29535416510369;-1384.3833128922229;0.0;0.0;0.0;;9041638.75;8.0;XS2931921113;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;441.4767708255178;RateDelta1bp × shock_bps
5000;XS2931921113;389037;Bond;ROYAL BANK OF CANADA (EUR 2.394, 4-Nov-2026);9000000.0;0.697505055;8901668.305288615;0.09918967;1.555195347;11.77578035;-88.29535416510369;-1384.3833128922229;0.0;0.0;0.0;;9041638.75;8.0;XS2931921113;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;11075.066503137783;SpreadDelta1bp × shock_bps
5001;XS2936812366;389037;Bond;NWG Float 11/11/26;10000000.0;0.782114316;9975834.632193325;0.108473936;1.606818453;-2285.348;-108.21180474391224;-1602.9355171084703;0.0;0.0;0.0;;10138414.13;;XS2936812366;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;541.0590237195604;RateDelta1bp × shock_bps
5002;XS2936812366;389037;Bond;NWG Float 11/11/26;10000000.0;0.782114316;9975834.632193325;0.108473936;1.606818453;-2285.348;-108.21180474391224;-1602.9355171084703;0.0;0.0;0.0;;10138414.13;;XS2936812366;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;12823.484136867763;SpreadDelta1bp × shock_bps
5003;XS2942506978;389037;Bond;NEUCP UBSLON 141124 131125 ESTRON 0.3;6000000.0;0.468597287;6037341.738008726;0.027033793;0.616680088;-212.6172838;-16.321224681558814;-372.31084342812943;0.0;0.0;0.0;;6074346.495;8.0;XS2942506978;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;81.60612340779396;RateDelta1bp × shock_bps
5004;XS2942506978;389037;Bond;NEUCP UBSLON 141124 131125 ESTRON 0.3;6000000.0;0.468597287;6037341.738008726;0.027033793;0.616680088;-212.6172838;-16.321224681558814;-372.31084342812943;0.0;0.0;0.0;;6074346.495;8.0;XS2942506978;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2978.4867474250354;SpreadDelta1bp × shock_bps
5005;XS2978738495;389037;Bond;NEUCP VOLKSW 20250113 20250414 2.9;5000000.0;0.385330335;4992232.1578274295;0.037895538;0.037895538;19.16252712;-18.918332344177134;-18.918332344177134;0.0;0.0;0.0;;4994971.241;8.0;XS2978738495;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;94.59166172088554;RateDelta1bp × shock_bps
5006;XS2978738495;389037;Bond;NEUCP VOLKSW 20250113 20250414 2.9;5000000.0;0.385330335;4992232.1578274295;0.037895538;0.037895538;19.16252712;-18.918332344177134;-18.918332344177134;0.0;0.0;0.0;;4994971.241;8.0;XS2978738495;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;132.42832640923993;SpreadDelta1bp × shock_bps
5007;XS2978742414;389037;Bond;NEUCP SATLTE 20250113 20260112 2.64;9000000.0;0.681663276;8565188.130056707;0.779073884;0.779073884;1209.064219;-667.2914383673976;-667.2914383673976;0.0;0.0;0.0;;8836284.472;8.0;XS2978742414;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;3336.4571918369834;RateDelta1bp × shock_bps
5008;XS2978742414;389037;Bond;NEUCP SATLTE 20250113 20260112 2.64;9000000.0;0.681663276;8565188.130056707;0.779073884;0.779073884;1209.064219;-667.2914383673976;-667.2914383673976;0.0;0.0;0.0;;8836284.472;8.0;XS2978742414;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0.0;-28.0;-0.0028;Spread vs. swap rate;18684.160274287133;SpreadDelta1bp × shock_bps
5009;XS2982074358;389037;Bond;RY Float 08/04/26;0.0;0.768711708;-65808.91081569661;0.542762112;0.797420512;0.0;3.5718583422747137;5.247737535681513;0.0;0.0;0.0;;0.0;8.0;XS2982074358;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;-17.859291711373544;RateDelta1bp × shock_bps
5010;XS2982074358;389037;Bond;RY Float 08/04/26;0.0;0.768711708;-65808.91081569661;0.542762112;0.797420512;0.0;3.5718583422747137;5.247737535681513;0.0;0.0;0.0;;0.0;8.0;XS2982074358;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;-41.981900285452106;SpreadDelta1bp × shock_bps
5011;XS2993382667;389037;Bond;NEUCP GSIBK 20250130 20251128 2.6;5000000.0;0.379774576;4872468.023959182;0.656870845;0.656870845;528.4048365;-320.05821881335487;-320.05821881335487;0.0;0.0;0.0;;4922952.887;8.0;XS2993382667;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1600.291094066772;RateDelta1bp × shock_bps
5012;XS2993382667;389037;Bond;NEUCP GSIBK 20250130 20251128 2.6;5000000.0;0.379774576;4872468.023959182;0.656870845;0.656870845;528.4048365;-320.05821881335487;-320.05821881335487;0.0;0.0;0.0;;4922952.887;8.0;XS2993382667;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2560.465750506839;SpreadDelta1bp × shock_bps
5013;XS2994523103;389037;Bond;NEUCP GSIBK 20250203 20251224 2.58;4000000.0;0.30334287;3887536.469426495;0.727539407;0.727539407;487.721028;-282.8335977657426;-282.8335977657426;0.0;0.0;0.0;;3932181.748;8.0;XS2994523103;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1414.1679888287108;RateDelta1bp × shock_bps
5014;XS2994523103;389037;Bond;NEUCP GSIBK 20250203 20251224 2.58;4000000.0;0.30334287;3887536.469426495;0.727539407;0.727539407;487.721028;-282.8335977657426;-282.8335977657426;0.0;0.0;0.0;;3932181.748;8.0;XS2994523103;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2262.6687821259407;SpreadDelta1bp × shock_bps
5015;XS3002279886;389037;Bond;NEUCP GSIBK 20250210 20251210 2.455;6000000.0;0.455398207;5839717.035668694;0.689484831;0.689484831;678.3833694;-402.6396313425851;-402.6396313425851;0.0;0.0;0.0;;5903249.081;8.0;XS3002279886;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;2013.1981567129228;RateDelta1bp × shock_bps
5016;XS3002279886;389037;Bond;NEUCP GSIBK 20250210 20251210 2.455;6000000.0;0.455398207;5839717.035668694;0.689484831;0.689484831;678.3833694;-402.6396313425851;-402.6396313425851;0.0;0.0;0.0;;5903249.081;8.0;XS3002279886;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3221.117050740681;SpreadDelta1bp × shock_bps
5017;XS3003192898;389037;Bond;NEUCP ARAFIN 20250211 20250411 2.81;20000000.0;1.541667968;19975048.3287534;0.029784068;0.029784068;59.7915717;-59.493819772687765;-59.493819772687765;0.0;0.0;0.0;;19984378.22;8.0;XS3003192898;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;297.4690988634384;RateDelta1bp × shock_bps
5018;XS3003192898;389037;Bond;NEUCP ARAFIN 20250211 20250411 2.81;20000000.0;1.541667968;19975048.3287534;0.029784068;0.029784068;59.7915717;-59.493819772687765;-59.493819772687765;0.0;0.0;0.0;;19984378.22;8.0;XS3003192898;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;475.9505581815021;SpreadDelta1bp × shock_bps
5019;XS3006178597;389037;Bond;NEUCP GSIBK 20250214 20251114 2.495;5000000.0;0.380098831;4879544.62320548;0.618826131;0.618826131;486.6044734;-301.95897202200996;-301.95897202200996;0.0;0.0;0.0;;4927156.147;8.0;XS3006178597;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1509.7948601100477;RateDelta1bp × shock_bps
5020;XS3006178597;389037;Bond;NEUCP GSIBK 20250214 20251114 2.495;5000000.0;0.380098831;4879544.62320548;0.618826131;0.618826131;486.6044734;-301.95897202200996;-301.95897202200996;0.0;0.0;0.0;;4927156.147;8.0;XS3006178597;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;2415.6717761760797;SpreadDelta1bp × shock_bps
5021;XS3007482790;389037;Bond;NEUCP GSIBK 20250217 20260216 2.49;5000000.0;0.37786587;4831439.205786466;0.874111178;0.874111178;792.6825695;-422.3215015605392;-422.3215015605392;0.0;0.0;0.0;;4898210.647;8.0;XS3007482790;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;2111.607507802693;RateDelta1bp × shock_bps
5022;XS3007482790;389037;Bond;NEUCP GSIBK 20250217 20260216 2.49;5000000.0;0.37786587;4831439.205786466;0.874111178;0.874111178;792.6825695;-422.3215015605392;-422.3215015605392;0.0;0.0;0.0;;4898210.647;8.0;XS3007482790;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3378.5720124843137;SpreadDelta1bp × shock_bps
5023;XS3013234177;389037;Bond;NEUCP GSIBK 20250224 20260220 2.51;5000000.0;0.377768101;4829363.514239226;0.884966506;0.884966506;807.0217938;-427.38249554001686;-427.38249554001686;0.0;0.0;0.0;;4896943.284;8.0;XS3013234177;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;2136.912477700081;RateDelta1bp × shock_bps
5024;XS3013234177;389037;Bond;NEUCP GSIBK 20250224 20260220 2.51;5000000.0;0.377768101;4829363.514239226;0.884966506;0.884966506;807.0217938;-427.38249554001686;-427.38249554001686;0.0;0.0;0.0;;4896943.284;8.0;XS3013234177;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3419.059964320135;SpreadDelta1bp × shock_bps
5025;XS3019213654;389037;Bond;BANK OF AMERICA CORPORATION (EUR 2.514, 10-Mar-2027);17600000.0;1.360097215;17453023.029791158;0.195291335;0.930341869;68.3098591;-340.842416727366;-1623.7278065235948;0.0;0.0;0.0;;17630707.6;8.0;XS3019213654;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1704.2120836368276;RateDelta1bp × shock_bps
5026;XS3019213654;389037;Bond;BANK OF AMERICA CORPORATION (EUR 2.514, 10-Mar-2027);17600000.0;1.360097215;17453023.029791158;0.195291335;0.930341869;68.3098591;-340.842416727366;-1623.7278065235948;0.0;0.0;0.0;;17630707.6;8.0;XS3019213654;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;12989.822452188759;SpreadDelta1bp × shock_bps
5027;XS3020829951;389037;Bond;NEUCP GSIBK 20250306 20251029 2.465;8000000.0;0.608755658;7820281.98477985;0.575352982;0.575352982;704.8094375;-449.94225600239645;-449.94225600239645;0.0;0.0;0.0;;7891195.493;8.0;XS3020829951;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;2249.711280011979;RateDelta1bp × shock_bps
5028;XS3020829951;389037;Bond;NEUCP GSIBK 20250306 20251029 2.465;8000000.0;0.608755658;7820281.98477985;0.575352982;0.575352982;704.8094375;-449.94225600239645;-449.94225600239645;0.0;0.0;0.0;;7891195.493;8.0;XS3020829951;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;3599.5380480191716;SpreadDelta1bp × shock_bps
5029;XS3022659927;389037;Bond;NEUCP ARAFIN 100325 100625;8000000.0;0.614102226;7936526.171318746;0.192334351;0.192334351;178.7611215;-152.64666103551056;-152.64666103551056;0.0;0.0;0.0;;7960502.143;8.0;XS3022659927;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;763.2333051775518;RateDelta1bp × shock_bps
5030;XS3022659927;389037;Bond;NEUCP ARAFIN 100325 100625;8000000.0;0.614102226;7936526.171318746;0.192334351;0.192334351;178.7611215;-152.64666103551056;-152.64666103551056;0.0;0.0;0.0;;7960502.143;8.0;XS3022659927;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;1221.1732882840845;SpreadDelta1bp × shock_bps
5031;XS3037605048;389037;Bond;NEUCP NGGLN 260325 010425;17000000.0;1.311349603;16998134.524334874;0.002708113;0.002708113;4.500493311;-4.603286908110008;-4.603286908110008;0.0;0.0;0.0;;16998800.64;8.0;XS3037605048;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;23.01643454055001;RateDelta1bp × shock_bps
5032;XS3037605048;389037;Bond;NEUCP NGGLN 260325 010425;17000000.0;1.311349603;16998134.524334874;0.002708113;0.002708113;4.500493311;-4.603286908110008;-4.603286908110008;0.0;0.0;0.0;;16998800.64;8.0;XS3037605048;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;32.22300835677006;SpreadDelta1bp × shock_bps
5033;BE0002251206;389038;Bond;BELFIUS BANK SA (EUR 3.125, 11-May-2026);36500000.0;1.92046262;36375801.56533574;1.049312806;1.049312806;8051.457343;-3816.9594411021644;-3816.9594411021644;0.0;0.0;0.0;;37513595.0;6.0;BE0002251206;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;19084.797205510797;RateDelta1bp × shock_bps
5034;BE0002251206;389038;Bond;BELFIUS BANK SA (EUR 3.125, 11-May-2026);36500000.0;1.92046262;36375801.56533574;1.049312806;1.049312806;8051.457343;-3816.9594411021644;-3816.9594411021644;0.0;0.0;0.0;;37513595.0;6.0;BE0002251206;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-18.99999999999997;-0.0018999999999999972;Spread vs. swap rate;72522.22938094102;SpreadDelta1bp × shock_bps
5035;BE0002276450;389038;Bond;ELIA SYSTEM OP SA/NV (EUR 1.375, 7-Apr-2027);6000000.0;0.302729169;5751051.292437195;1.923309019;1.923309019;3331.451256;-1106.1048819476061;-1106.1048819476061;0.0;0.0;0.0;;5913397.808;5.0;BE0002276450;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;5530.524409738023;RateDelta1bp × shock_bps
5036;BE0002276450;389038;Bond;ELIA SYSTEM OP SA/NV (EUR 1.375, 7-Apr-2027);6000000.0;0.302729169;5751051.292437195;1.923309019;1.923309019;3331.451256;-1106.1048819476061;-1106.1048819476061;0.0;0.0;0.0;;5913397.808;5.0;BE0002276450;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;7742.734173633243;SpreadDelta1bp × shock_bps
5037;BE0002832138;389038;Bond;KBC GROEP NV (EUR 0.250, 1-Mar-2027);15000000.0;0.750786545;14459524.363891898;0.89310313;0.89310313;2444.307073;-1291.384646770311;-1291.384646770311;0.0;0.0;0.0;;14665582.19;6.0;BE0002832138;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;6456.923233851546;RateDelta1bp × shock_bps
5038;BE0002832138;389038;Bond;KBC GROEP NV (EUR 0.250, 1-Mar-2027);15000000.0;0.750786545;14459524.363891898;0.89310313;0.89310313;2444.307073;-1291.384646770311;-1291.384646770311;0.0;0.0;0.0;;14665582.19;6.0;BE0002832138;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;10331.077174162489;SpreadDelta1bp × shock_bps
5039;BE6360428419;389038;Bond;NEUCP BARY 20250218 20250512 2.96;17000000.0;0.867457272;16916752.084492877;0.113446862;0.113446862;208.7337336;-191.91524392176757;-191.91524392176757;0.0;0.0;0.0;;16944584.32;8.0;BE6360428419;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;959.5762196088365;RateDelta1bp × shock_bps
5040;BE6360428419;389038;Bond;NEUCP BARY 20250218 20250512 2.96;17000000.0;0.867457272;16916752.084492877;0.113446862;0.113446862;208.7337336;-191.91524392176757;-191.91524392176757;0.0;0.0;0.0;;16944584.32;8.0;BE6360428419;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;1343.406707452373;SpreadDelta1bp × shock_bps
5041;BTSM25 Cmdty;389038;Bond Future;Short-Euro-BTP-Italy-03yr (Jun 25);-190000000.0;0.0;0.0;0.0;0.0;-123059.5477;45511.42036;45511.42036;0.0;0.0;0.0;;-204231000.0;;;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;-227557.10179999965;RateDelta1bp × shock_bps
5042;BTSM25 Cmdty;389038;Bond Future;Short-Euro-BTP-Italy-03yr (Jun 25);-190000000.0;0.0;0.0;0.0;0.0;-123059.5477;45511.42036;45511.42036;0.0;0.0;0.0;;-204231000.0;;;Gov Spreads;High risk countries;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;-318579.94252;SpreadDelta1bp × shock_bps
5043;CH0336602930;389038;Bond;UBS AG (EUR 1.250, 1-Sep-2026);20000000.0;1.010233452;19309200.380900748;1.37180013;1.37180013;6371.489808;-2648.8363592715696;-2648.8363592715696;0.0;0.0;0.0;;19733520.55;8.0;CH0336602930;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;13244.181796357829;RateDelta1bp × shock_bps
5044;CH0336602930;389038;Bond;UBS AG (EUR 1.250, 1-Sep-2026);20000000.0;1.010233452;19309200.380900748;1.37180013;1.37180013;6371.489808;-2648.8363592715696;-2648.8363592715696;0.0;0.0;0.0;;19733520.55;8.0;CH0336602930;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;21190.690874172557;SpreadDelta1bp × shock_bps
5045;CH0483180946;389038;Bond;UBS AG (EUR 1.000, 24-Jun-2027);20000000.0;1.008692729;19335813.50664345;1.188543484;1.188543484;5078.201748;-2298.1455151160267;-2298.1455151160267;0.0;0.0;0.0;;19703424.66;8.0;CH0483180946;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;11490.727575580117;RateDelta1bp × shock_bps
5046;CH0483180946;389038;Bond;UBS AG (EUR 1.000, 24-Jun-2027);20000000.0;1.008692729;19335813.50664345;1.188543484;1.188543484;5078.201748;-2298.1455151160267;-2298.1455151160267;0.0;0.0;0.0;;19703424.66;8.0;CH0483180946;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;18385.164120928213;SpreadDelta1bp × shock_bps
5047;CH1142231682;389038;Bond;UBS AG (EUR 0.250, 3-Nov-2026);38420000.0;1.940240839;37554876.55566004;0.578611646;0.578611646;3403.110474;-2172.9688939197267;-2172.9688939197267;0.0;0.0;0.0;;37899935.3;6.0;CH1142231682;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;10864.844469598618;RateDelta1bp × shock_bps
5048;CH1142231682;389038;Bond;UBS AG (EUR 0.250, 3-Nov-2026);38420000.0;1.940240839;37554876.55566004;0.578611646;0.578611646;3403.110474;-2172.9688939197267;-2172.9688939197267;0.0;0.0;0.0;;37899935.3;6.0;CH1142231682;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;17383.751151357814;SpreadDelta1bp × shock_bps
5049;CH1194000340;389038;Bond;UBS AG (EUR 2.750, 15-Jun-2027);25000000.0;1.307506949;25079528.139711436;1.149738995;1.149738995;6296.835109;-2883.4911478426047;-2883.4911478426047;0.0;0.0;0.0;;25540349.32;7.0;CH1194000340;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;14417.455739213003;RateDelta1bp × shock_bps
5050;CH1194000340;389038;Bond;UBS AG (EUR 2.750, 15-Jun-2027);25000000.0;1.307506949;25079528.139711436;1.149738995;1.149738995;6296.835109;-2883.4911478426047;-2883.4911478426047;0.0;0.0;0.0;;25540349.32;7.0;CH1194000340;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;23067.929182740838;SpreadDelta1bp × shock_bps
5051;CSH_EUR_DB;389038;Cash;EUR;-59169583.03;-3.029114443;246976390.88211915;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;;-59169583.03;;;;;;;;;;;0.0;
5052;DE000A3LKBD0;389038;Bond;TRATON FINANCE LUXEMBOURG SA (EUR 3.024, 21-Jan-2026);25000000.0;1.293832273;25071321.685387507;0.062957899;0.79268771;16.08335687;-157.84377384651364;-1987.3728573463163;0.0;0.0;0.0;;25273233.33;5.0;DE000A3LKBD0;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;789.218869232567;RateDelta1bp × shock_bps
5053;DE000A3LKBD0;389038;Bond;TRATON FINANCE LUXEMBOURG SA (EUR 3.024, 21-Jan-2026);25000000.0;1.293832273;25071321.685387507;0.062957899;0.79268771;16.08335687;-157.84377384651364;-1987.3728573463163;0.0;0.0;0.0;;25273233.33;5.0;DE000A3LKBD0;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;15898.98285877053;SpreadDelta1bp × shock_bps
